# @name org.openrewrite.java.spring.table.SpringComponentRelationships
# @instanceName Relationships between Spring components
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,sourceFile,dependantType,dependencyType,org1,org2
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.converters.WorkResponseConverter,org.finos.springbot.workflow.response.handlers.ResponseHandlers,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.converters.ContentResponseConverter,org.finos.springbot.workflow.response.handlers.ResponseHandlers,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.converters.CollectionResponseConverter,org.finos.springbot.workflow.response.handlers.ResponseHandlers,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.springframework.util.ErrorHandler,org.finos.springbot.workflow.response.handlers.ResponseHandlers,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatButtonChatHandlerMapping,org.finos.springbot.workflow.java.resolvers.WorkflowResolversFactory,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatButtonChatHandlerMapping,org.finos.springbot.workflow.java.converters.ResponseConverters,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatButtonChatHandlerMapping,org.finos.springbot.workflow.conversations.AllConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatRequestChatHandlerMapping,org.finos.springbot.workflow.java.resolvers.WorkflowResolversFactory,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatRequestChatHandlerMapping,org.finos.springbot.workflow.java.converters.ResponseConverters,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatRequestChatHandlerMapping,org.finos.springbot.workflow.conversations.AllConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatHandlerMappingActionConsumer,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatHandlerMappingActionConsumer,org.springframework.util.ErrorHandler,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.mapping.ChatHandlerMappingActionConsumer,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.response.handlers.ResponseHandlers,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.java.converters.ResponseConverters,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.form.FormValidationProcessor,org.finos.springbot.workflow.response.handlers.ResponseHandlers,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/ChatWorkflowConfig.java,org.finos.springbot.workflow.form.FormValidationProcessor,org.springframework.validation.Validator,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/MeterRegistryConfig.java,io.micrometer.core.aop.CountedAspect,io.micrometer.core.instrument.MeterRegistry,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/chat-workflow/src/main/java/org/finos/springbot/workflow/java/resolvers/ResolverConfig.java,org.finos.springbot.workflow.java.resolvers.MessageHistoryWorkflowResolverFactory,org.finos.springbot.workflow.history.AllHistory,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.response.templating.SymphonyMarkupTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.response.templating.SymphonyMarkupTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.response.templating.SymphonyMarkupTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.response.templating.SymphonyMarkupTemplateProvider,org.finos.springbot.symphony.content.serialization.SymphonyMarkupWriter,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.templating.SymphonyTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.templating.SymphonyTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.templating.SymphonyTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.templating.SymphonyTemplateProvider,org.finos.springbot.symphony.templating.FreemarkerWorkTemplater,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.response.handlers.SymphonyResponseHandler,org.finos.springbot.workflow.response.templating.AbstractMarkupTemplateProvider,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.response.handlers.SymphonyResponseHandler,org.finos.springbot.symphony.templating.SymphonyTemplateProvider,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.response.handlers.SymphonyResponseHandler,org.finos.springbot.symphony.conversations.StreamResolver,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.history.SymphonyHistory,org.finos.springbot.symphony.conversations.StreamResolver,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.conversations.SymphonyConversations,com.symphony.bdk.core.service.user.UserService,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.conversations.SymphonyConversations,com.symphony.bdk.core.service.session.SessionService,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.messages.PresentationMLHandler,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.messages.PresentationMLHandler,org.finos.springbot.symphony.conversations.SymphonyConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.messages.PresentationMLHandler,com.symphony.bdk.core.config.model.BdkConfig,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.workflow.actions.consumers.AddressingChecker,com.symphony.bdk.core.service.session.SessionService,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.workflow.actions.consumers.AddressingChecker,org.finos.springbot.symphony.conversations.SymphonyConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.form.ElementsHandler,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.form.ElementsHandler,org.finos.springbot.workflow.form.FormValidationProcessor,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.form.ElementsHandler,org.finos.springbot.symphony.conversations.SymphonyConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.conversations.RoomMembershipChangeHandler,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/SymphonyWorkflowConfig.java,org.finos.springbot.symphony.conversations.RoomMembershipChangeHandler,org.finos.springbot.symphony.conversations.SymphonyConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.BeanConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.BooleanConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.TableConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.EnumConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.UserConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.TimeConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.TextFieldConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.ChatConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.DropdownAnnotationConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.workflow.templating.UserConverter,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.symphony.templating.FreemarkerWorkTemplater,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/symphony-bdk/symphony-bdk-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/symphony/templating/FreemarkerTypeConverterConfig.java,org.finos.springbot.symphony.templating.FreemarkerWorkTemplater,org.finos.springbot.symphony.templating.FreemarkerRendering,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.response.templating.EntityMarkupTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.response.templating.EntityMarkupTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.response.templating.EntityMarkupTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.response.templating.EntityMarkupTemplateProvider,org.finos.springbot.teams.content.serialization.TeamsMarkupWriter,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.adaptivecard.AdaptiveCardTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.adaptivecard.AdaptiveCardTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.adaptivecard.AdaptiveCardTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.adaptivecard.AdaptiveCardTemplateProvider,org.finos.springbot.teams.templating.adaptivecard.AdaptiveCardTemplater,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.thymeleaf.ThymeleafTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.thymeleaf.ThymeleafTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.thymeleaf.ThymeleafTemplateProvider,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.templating.thymeleaf.ThymeleafTemplateProvider,org.finos.springbot.teams.templating.thymeleaf.ThymeleafTemplater,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.handlers.TeamsResponseHandler,org.finos.springbot.teams.handlers.AttachmentHandler,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.handlers.TeamsResponseHandler,org.finos.springbot.teams.response.templating.EntityMarkupTemplateProvider,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.handlers.TeamsResponseHandler,org.finos.springbot.teams.templating.adaptivecard.AdaptiveCardTemplateProvider,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.handlers.TeamsResponseHandler,org.finos.springbot.teams.templating.thymeleaf.ThymeleafTemplateProvider,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.handlers.TeamsResponseHandler,org.finos.springbot.teams.state.TeamsStateStorage,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.handlers.TeamsResponseHandler,org.finos.springbot.teams.handlers.ActivityHandler,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.handlers.ActivityHandler,org.finos.springbot.teams.conversations.TeamsConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.history.StorageIDResponseHandler,org.finos.springbot.teams.state.TeamsStateStorage,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.state.TeamsStateStorage,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.state.TeamsStateStorage,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.state.TeamsStateStorage,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.history.TeamsHistory,org.finos.springbot.teams.state.TeamsStateStorage,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.form.TeamsFormConverter,org.finos.springbot.workflow.conversations.AllConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,com.microsoft.bot.builder.teams.TeamsActivityHandler,java.util.List,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,com.microsoft.bot.builder.teams.TeamsActivityHandler,org.finos.springbot.teams.content.serialization.TeamsHTMLParser,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,com.microsoft.bot.builder.teams.TeamsActivityHandler,org.finos.springbot.workflow.form.FormValidationProcessor,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,com.microsoft.bot.builder.teams.TeamsActivityHandler,org.finos.springbot.teams.conversations.TeamsConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,com.microsoft.bot.builder.teams.TeamsActivityHandler,org.finos.springbot.teams.state.TeamsStateStorage,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,com.microsoft.bot.builder.teams.TeamsActivityHandler,org.finos.springbot.teams.form.TeamsFormConverter,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,com.microsoft.bot.builder.teams.TeamsActivityHandler,com.microsoft.bot.connector.teams.TeamsConnectorClient,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.bot.BotController,com.microsoft.bot.builder.teams.TeamsActivityHandler,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.teams.bot.BotController,com.microsoft.bot.integration.BotFrameworkHttpAdapter,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/TeamsWorkflowConfig.java,org.finos.springbot.workflow.actions.consumers.AddressingChecker,org.finos.springbot.teams.conversations.TeamsConversations,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/bot/BotDependencyConfiguration.java,com.microsoft.bot.connector.authentication.AuthenticationConfiguration,com.microsoft.bot.integration.Configuration,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/bot/BotDependencyConfiguration.java,com.microsoft.bot.connector.authentication.CredentialProvider,com.microsoft.bot.integration.Configuration,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/bot/BotDependencyConfiguration.java,com.microsoft.bot.connector.authentication.ChannelProvider,com.microsoft.bot.integration.Configuration,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/bot/BotDependencyConfiguration.java,com.microsoft.bot.integration.BotFrameworkHttpAdapter,com.microsoft.bot.integration.Configuration,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/bot/BotDependencyConfiguration.java,com.microsoft.bot.builder.ConversationState,com.microsoft.bot.builder.Storage,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/bot/BotDependencyConfiguration.java,com.microsoft.bot.builder.UserState,com.microsoft.bot.builder.Storage,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/bot/BotDependencyConfiguration.java,com.microsoft.bot.builder.inspection.InspectionState,com.microsoft.bot.builder.Storage,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/content/TeamsContentConfig.java,org.finos.springbot.teams.content.serialization.TeamsHTMLParser,org.springframework.context.ApplicationContext,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/conversations/TeamsConversationsConfig.java,org.finos.springbot.teams.conversations.SpringBotAppCredentials,java.lang.String,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/conversations/TeamsConversationsConfig.java,com.microsoft.bot.connector.authentication.CertificateAppCredentials,org.finos.springbot.teams.conversations.SpringBotAppCredentials,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/conversations/TeamsConversationsConfig.java,com.microsoft.bot.connector.teams.TeamsConnectorClient,com.microsoft.bot.connector.authentication.CertificateAppCredentials,Default,ALL
github.com,finos/spring-bot,spring-bot-master,libs/teams/teams-chat-workflow-spring-boot-starter/src/main/java/org/finos/springbot/teams/conversations/TeamsConversationsConfig.java,com.microsoft.bot.builder.BotFrameworkAdapter,com.microsoft.bot.connector.authentication.CertificateAppCredentials,Default,ALL
