# @name io.moderne.prethink.table.PackageQualityMetrics
# @instanceName Package quality metrics
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,packageName,afferentCoupling,efferentCoupling,instability,abstractness,distanceFromMainSequence,inCycle,cycleMembers,org1,org2
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.user,4,10,0.7142857142857143,0.16666666666666666,0.11904761904761907,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.spring.config,1,29,0.9666666666666667,0.0,0.033333333333333326,true,"com.symphony.bdk.spring,com.symphony.bdk.spring.config",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.spring.events,3,2,0.4,0.0,0.6,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.datafeed.impl,3,12,0.8,0.16666666666666666,0.033333333333333326,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.http.jersey2,4,4,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.health,6,5,0.45454545454545453,0.0,0.5454545454545454,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.extension,6,7,0.5384615384615384,0.1875,0.27403846153846156,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.app.spring.auth.model,2,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.app.spring.service,1,2,0.6666666666666666,0.0,0.33333333333333337,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.spring.service,2,5,0.7142857142857143,0.2,0.08571428571428563,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.app.spring.config,1,10,0.9090909090909091,0.0,0.09090909090909094,true,"com.symphony.bdk.app.spring,com.symphony.bdk.app.spring.auth,com.symphony.bdk.app.spring.config",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.version.model,2,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.client.loadbalancing,3,7,0.7,0.16666666666666666,0.13333333333333341,true,"com.symphony.bdk.core.client,com.symphony.bdk.core.client.loadbalancing,com.symphony.bdk.core.retry,com.symphony.bdk.core.retry.resilience4j",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.client,10,7,0.4117647058823529,0.0,0.5882352941176471,true,"com.symphony.bdk.core.client,com.symphony.bdk.core.client.loadbalancing,com.symphony.bdk.core.retry,com.symphony.bdk.core.retry.resilience4j",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.extension.exception,1,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.datafeed.util,3,3,0.5,0.0,0.5,true,"com.symphony.bdk.core.activity,com.symphony.bdk.core.activity.command,com.symphony.bdk.core.activity.form,com.symphony.bdk.core.service.datafeed.util",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.ext.group,4,13,0.7647058823529411,0.14285714285714285,0.09243697478991608,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.examples,0,25,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.app.spring,2,6,0.75,0.0,0.25,true,"com.symphony.bdk.app.spring,com.symphony.bdk.app.spring.auth,com.symphony.bdk.app.spring.config",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.session,0,5,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.http.api.util,5,1,0.16666666666666666,0.5,0.33333333333333337,true,"com.symphony.bdk.http.api,com.symphony.bdk.http.api.util",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.util,7,4,0.36363636363636365,0.0,0.6363636363636364,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.message,10,13,0.5652173913043478,0.25,0.18478260869565222,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.gen,0,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.auth.jwt,4,1,0.2,0.0,0.8,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.config.util,1,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.examples.activity,0,10,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.message.exception,6,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.activity.parsing,7,2,0.2222222222222222,0.16666666666666666,0.6111111111111112,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.app.spring.properties,3,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.auth.impl,4,13,0.7647058823529411,0.08163265306122448,0.1536614645858344,true,"com.symphony.bdk.core.auth,com.symphony.bdk.core.auth.impl",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.user.mapper,2,0,0.0,1.0,0.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.http.webclient.test,1,2,0.6666666666666666,0.0,0.33333333333333337,true,"com.symphony.bdk.http.webclient,com.symphony.bdk.http.webclient.test",Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.auth.exception,8,1,0.1111111111111111,0.0,0.8888888888888888,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.template.api,10,0,0.0,0.4,0.6,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.examples.activity.context,1,2,0.6666666666666666,0.0,0.33333333333333337,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.examples.df2,0,9,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.spring.extension,1,1,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.template.handlebars,0,1,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.test.annotation,1,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.config,5,2,0.2857142857142857,0.0,0.7142857142857143,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.service.session,6,5,0.45454545454545453,0.5,0.045454545454545414,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.app.spring.exception,3,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.core.arch,0,1,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.test,3,18,0.8571428571428571,0.1,0.04285714285714293,false,,Default,ALL
github.com,finos/symphony-bdk-java,main,com.symphony.bdk.spring.slash,1,5,0.8333333333333334,0.0,0.16666666666666663,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.configuration,2,6,0.75,0.0,0.25,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity.attachment,1,1,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.event,4,6,0.6,0.13636363636363635,0.26363636363636367,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow,4,17,0.8095238095238095,0.027777777777777776,0.16269841269841268,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.api.v1.controller,0,11,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.monitoring.service.converter,0,4,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.custom.assertion,1,3,0.75,0.0,0.25,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity.room,1,1,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.executor.room,0,4,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity.group,1,1,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.executor.request,1,3,0.75,0.0,0.25,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.camunda.monitoring.converter,0,3,1.0,0.1,0.10000000000000009,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.bootstrap,0,3,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl,8,6,0.42857142857142855,0.14285714285714285,0.4285714285714286,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.api.v1.dto,13,1,0.07142857142857142,0.0,0.9285714285714286,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1,13,2,0.13333333333333333,0.0,0.8666666666666667,true,"com.symphony.bdk.workflow.swadl.v1,com.symphony.bdk.workflow.swadl.v1.activity",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.logs,2,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.monitoring.service,2,12,0.8571428571428571,0.0,0.1428571428571429,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.converter,7,0,0.0,0.375,0.625,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity.user,1,1,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,2,9,0.8181818181818182,0.16666666666666666,0.015151515151515138,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.shared,1,1,0.5,0.3333333333333333,0.16666666666666674,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.handler.audit,3,2,0.4,0.0,0.6,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.management.converter,1,5,0.8333333333333334,0.0,0.16666666666666663,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity.stream,1,1,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.handler,2,2,0.5,0.2,0.30000000000000004,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine,11,9,0.45,0.2,0.35,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity.request,1,1,0.5,0.0,0.5,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.management.repository.domain,8,1,0.1111111111111111,0.0,0.8888888888888888,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.management,6,10,0.625,0.0,0.375,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.camunda.monitoring.repository,0,4,1.0,0.1111111111111111,0.11111111111111116,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.executor.user,0,3,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.monitoring.repository,2,2,0.5,0.7142857142857143,0.2142857142857144,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.executor.message,1,5,0.8333333333333334,0.0,0.16666666666666663,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,org.acme.workflow,0,2,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.security,0,3,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity,26,2,0.07142857142857142,0.16666666666666666,0.7619047619047619,true,"com.symphony.bdk.workflow.swadl.v1,com.symphony.bdk.workflow.swadl.v1.activity",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.monitoring.repository.domain,7,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.event,9,0,0.0,0.0,1.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.camunda.bpmn,2,7,0.7777777777777778,0.0,0.2222222222222222,true,"com.symphony.bdk.workflow,com.symphony.bdk.workflow.configuration,com.symphony.bdk.workflow.custom.assertion,com.symphony.bdk.workflow.engine,com.symphony.bdk.workflow.engine.camunda,com.symphony.bdk.workflow.engine.camunda.audit,com.symphony.bdk.workflow.engine.camunda.bpmn,com.symphony.bdk.workflow.engine.camunda.bpmn.builder,com.symphony.bdk.workflow.engine.camunda.variable,com.symphony.bdk.workflow.engine.executor.message,com.symphony.bdk.workflow.engine.handler,com.symphony.bdk.workflow.engine.handler.audit,com.symphony.bdk.workflow.engine.handler.variable,com.symphony.bdk.workflow.engine.secret,com.symphony.bdk.workflow.event,com.symphony.bdk.workflow.exception,com.symphony.bdk.workflow.management,com.symphony.bdk.workflow.management.converter,com.symphony.bdk.workflow.management.repository,com.symphony.bdk.workflow.management.repository.domain,com.symphony.bdk.workflow.swadl,com.symphony.bdk.workflow.swadl.exception,com.symphony.bdk.workflow.swadl.validator",Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.executor.group,0,2,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.devsol.config,0,3,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.utils,0,3,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.swadl.v1.activity.message,2,1,0.3333333333333333,0.0,0.6666666666666667,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.lang,0,4,1.0,0.0,0.0,false,,Default,ALL
github.com,finos/symphony-wdk,master,com.symphony.bdk.workflow.engine.executor,23,1,0.041666666666666664,0.5555555555555556,0.4027777777777778,false,,Default,ALL
