# @name io.moderne.prethink.table.TestQualityIssues
# @instanceName Test quality issues
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,className,methodName,issueType,severity,language,evidence,org1,org2
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkAdapterTest.java,org.apache.maven.doxia.sink.impl.SinkAdapterTest,comment,poor test name,low,java,"Test method comment() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkAdapterTest.java,org.apache.maven.doxia.sink.impl.SinkAdapterTest,flush,poor test name,low,java,"Test method flush() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkAdapterTest.java,org.apache.maven.doxia.sink.impl.SinkAdapterTest,close,poor test name,low,java,"Test method close() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkAdapterTest.java,org.apache.maven.doxia.sink.impl.SinkAdapterTest,section,poor test name,low,java,"Test method section() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkAdapterTest.java,org.apache.maven.doxia.sink.impl.SinkAdapterTest,unknown,poor test name,low,java,"Test method unknown() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkEventAttributeSetTest.java,org.apache.maven.doxia.sink.impl.SinkEventAttributeSetTest,isEmpty,poor test name,low,java,"Test method isEmpty() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkEventAttributeSetTest.java,org.apache.maven.doxia.sink.impl.SinkEventAttributeSetTest,isDefined,poor test name,low,java,"Test method isDefined() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkEventAttributeSetTest.java,org.apache.maven.doxia.sink.impl.SinkEventAttributeSetTest,isEqual,poor test name,low,java,"Test method isEqual() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/SinkEventAttributeSetTest.java,org.apache.maven.doxia.sink.impl.SinkEventAttributeSetTest,equals,poor test name,low,java,"Test method equals() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,article,poor test name,low,java,"Test method article() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,sidebar,poor test name,low,java,"Test method sidebar() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,section,poor test name,low,java,"Test method section() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,section1,poor test name,low,java,"Test method section1() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,section2,poor test name,low,java,"Test method section2() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,section3,poor test name,low,java,"Test method section3() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,section4,poor test name,low,java,"Test method section4() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,section5,poor test name,low,java,"Test method section5() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,header,poor test name,low,java,"Test method header() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,content,poor test name,low,java,"Test method content() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,footer,poor test name,low,java,"Test method footer() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,list,poor test name,low,java,"Test method list() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,figure,poor test name,low,java,"Test method figure() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,paragraph,poor test name,low,java,"Test method paragraph() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,data,poor test name,low,java,"Test method data() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,time,poor test name,low,java,"Test method time() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,address,poor test name,low,java,"Test method address() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,division,poor test name,low,java,"Test method division() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,verbatim,poor test name,low,java,"Test method verbatim() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,table,poor test name,low,java,"Test method table() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,tableRows,poor test name,low,java,"Test method tableRows() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,tableRow,poor test name,low,java,"Test method tableRow() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,tableCell,poor test name,low,java,"Test method tableCell() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,anchor,poor test name,low,java,"Test method anchor() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,link,poor test name,low,java,"Test method link() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,inline,poor test name,low,java,"Test method inline() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,italic,poor test name,low,java,"Test method italic() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,lineBreak,poor test name,low,java,"Test method lineBreak() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,text,poor test name,low,java,"Test method text() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,rawText,poor test name,low,java,"Test method rawText() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,comment,poor test name,low,java,"Test method comment() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,unknown,poor test name,low,java,"Test method unknown() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/sink/impl/Xhtml5BaseSinkTest.java,org.apache.maven.doxia.sink.impl.Xhtml5BaseSinkTest,entity,poor test name,low,java,"Test method entity() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/ByLineReaderSourceTest.java,org.apache.maven.doxia.util.ByLineReaderSourceTest,use,swallowed exception,high,java,try/catch in test method use() swallows exceptions without fail() or assertion. Exceptions that should cause test failure are silently ignored.,Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/ByLineReaderSourceTest.java,org.apache.maven.doxia.util.ByLineReaderSourceTest,use,poor test name,low,java,"Test method use() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/ByLineReaderSourceTest.java,org.apache.maven.doxia.util.ByLineReaderSourceTest,use,ignored error,low,java,"Empty catch block in test file. Errors are silently ignored, which may mask test failures. Handle the exception or add a fail() call.",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/DoxiaUtilsTest.java,org.apache.maven.doxia.util.DoxiaUtilsTest,encodeId,poor test name,low,java,"Test method encodeId() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/DoxiaUtilsTest.java,org.apache.maven.doxia.util.DoxiaUtilsTest,isValidId,poor test name,low,java,"Test method isValidId() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/DoxiaUtilsTest.java,org.apache.maven.doxia.util.DoxiaUtilsTest,parseDate,poor test name,low,java,"Test method parseDate() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/HtmlToolsTest.java,org.apache.maven.doxia.util.HtmlToolsTest,encodeURL,poor test name,low,java,"Test method encodeURL() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/XmlValidatorTest.java,org.apache.maven.doxia.util.XmlValidatorTest,validate,missing assertion,medium,java,"Test method validate() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/util/XmlValidatorTest.java,org.apache.maven.doxia.util.XmlValidatorTest,validate,poor test name,low,java,"Test method validate() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-core/src/test/java/org/apache/maven/doxia/xsd/AbstractXmlValidatorTest.java,org.apache.maven.doxia.xsd.AbstractXmlValidatorTest,getAllTestDocuments,unmocked http,high,java,Direct URL.openConnection() call in unit test. Why it matters: real HTTP calls make tests slow and flaky. Fix: use a mock or test double.,Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-apt/src/test/java/org/apache/maven/doxia/module/apt/AptParserTest.java,org.apache.maven.doxia.module.apt.AptParserTest,checkTestDocument,missing assertion,medium,java,"Test method checkTestDocument() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-apt/src/test/java/org/apache/maven/doxia/module/apt/AptParserTest.java,org.apache.maven.doxia.module.apt.AptParserTest,lineBreak,poor test name,low,java,"Test method lineBreak() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-apt/src/test/java/org/apache/maven/doxia/module/apt/AptParserTest.java,org.apache.maven.doxia.module.apt.AptParserTest,snippet,poor test name,low,java,"Test method snippet() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-apt/src/test/java/org/apache/maven/doxia/module/apt/AptParserTest.java,org.apache.maven.doxia.module.apt.AptParserTest,tocMacro,poor test name,low,java,"Test method tocMacro() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-apt/src/test/java/org/apache/maven/doxia/module/apt/AptParserTest.java,org.apache.maven.doxia.module.apt.AptParserTest,doxia38,poor test name,low,java,"Test method doxia38() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-fml/src/test/java/org/apache/maven/doxia/module/fml/FmlParserTest.java,org.apache.maven.doxia.module.fml.FmlParserTest,entities,poor test name,low,java,"Test method entities() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-fml/src/test/java/org/apache/maven/doxia/module/fml/FmlParserTest.java,org.apache.maven.doxia.module.fml.FmlParserTest,faqMacro,poor test name,low,java,"Test method faqMacro() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xdoc/src/test/java/org/apache/maven/doxia/module/xdoc/XdocParserTest.java,org.apache.maven.doxia.module.xdoc.XdocParserTest,tocMacro,poor test name,low,java,"Test method tocMacro() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xdoc/src/test/java/org/apache/maven/doxia/module/xdoc/XdocParserTest.java,org.apache.maven.doxia.module.xdoc.XdocParserTest,preEOL,poor test name,low,java,"Test method preEOL() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xdoc/src/test/java/org/apache/maven/doxia/module/xdoc/XdocParserTest.java,org.apache.maven.doxia.module.xdoc.XdocParserTest,unknown,poor test name,low,java,"Test method unknown() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xdoc/src/test/java/org/apache/maven/doxia/module/xdoc/XdocParserTest.java,org.apache.maven.doxia.module.xdoc.XdocParserTest,entities,poor test name,low,java,"Test method entities() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xdoc/src/test/java/org/apache/maven/doxia/module/xdoc/XdocSinkTest.java,org.apache.maven.doxia.module.xdoc.XdocSinkTest,section1,poor test name,low,java,"Test method section1() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xdoc/src/test/java/org/apache/maven/doxia/module/xdoc/XdocSinkTest.java,org.apache.maven.doxia.module.xdoc.XdocSinkTest,section2,poor test name,low,java,"Test method section2() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xhtml5/src/test/java/org/apache/maven/doxia/module/xhtml5/Xhtml5ParserTest.java,org.apache.maven.doxia.module.xhtml5.Xhtml5ParserTest,unknown,poor test name,low,java,"Test method unknown() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xhtml5/src/test/java/org/apache/maven/doxia/module/xhtml5/Xhtml5ParserTest.java,org.apache.maven.doxia.module.xhtml5.Xhtml5ParserTest,tocMacro,poor test name,low,java,"Test method tocMacro() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xhtml5/src/test/java/org/apache/maven/doxia/module/xhtml5/Xhtml5SinkTest.java,org.apache.maven.doxia.module.xhtml5.Xhtml5SinkTest,links,poor test name,low,java,"Test method links() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xhtml5/src/test/java/org/apache/maven/doxia/module/xhtml5/Xhtml5SinkTest.java,org.apache.maven.doxia.module.xhtml5.Xhtml5SinkTest,entities,poor test name,low,java,"Test method entities() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-xhtml5/src/test/java/org/apache/maven/doxia/module/xhtml5/Xhtml5SinkTest.java,org.apache.maven.doxia.module.xhtml5.Xhtml5SinkTest,head,poor test name,low,java,"Test method head() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-markdown/src/test/java/org/apache/maven/doxia/module/markdown/FlexmarkDoxiaLinkResolverTest.java,org.apache.maven.doxia.module.markdown.FlexmarkDoxiaLinkResolverTest,resolveLink,missing assertion,medium,java,"Test method resolveLink() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-markdown/src/test/java/org/apache/maven/doxia/module/markdown/MarkdownParserTest.java,org.apache.maven.doxia.module.markdown.MarkdownParserTest,flexIssue384,missing assertion,medium,java,"Test method flexIssue384() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-markdown/src/test/java/org/apache/maven/doxia/module/markdown/MarkdownParserTest.java,org.apache.maven.doxia.module.markdown.MarkdownParserTest,htmlInMarkdown,missing assertion,medium,java,"Test method htmlInMarkdown() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-markdown/src/test/java/org/apache/maven/doxia/module/markdown/MarkdownParserTest.java,org.apache.maven.doxia.module.markdown.MarkdownParserTest,tocMacro,poor test name,low,java,"Test method tocMacro() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-markdown/src/test/java/org/apache/maven/doxia/module/markdown/MarkdownSinkTest.java,org.apache.maven.doxia.module.markdown.MarkdownSinkTest,roundtrip,poor test name,low,java,"Test method roundtrip() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,apache/maven-doxia,master,doxia-modules/doxia-module-markdown/src/test/java/org/apache/maven/doxia/module/markdown/MarkdownSinkTest.java,org.apache.maven.doxia.module.markdown.MarkdownSinkTest,codeLink,poor test name,low,java,"Test method codeLink() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/messageml-utils,main,src/test/java/org/finos/symphony/messageml/messagemlutils/MessageMLContextTest.java,org.finos.symphony.messageml.messagemlutils.MessageMLContextTest,testParseMessageMLWithXmlns,missing assertion,medium,java,"Test method testParseMessageMLWithXmlns() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/messageml-utils,main,src/test/java/org/finos/symphony/messageml/messagemlutils/MessageMLContextTest.java,org.finos.symphony.messageml.messagemlutils.MessageMLContextTest,testParseRichTextArea,missing assertion,medium,java,"Test method testParseRichTextArea() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
github.com,finos/messageml-utils,main,src/test/java/org/finos/symphony/messageml/messagemlutils/elements/BoldTest.java,org.finos.symphony.messageml.messagemlutils.elements.BoldTest,testBold,poor test name,low,java,"Test method testBold() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/messageml-utils,main,src/test/java/org/finos/symphony/messageml/messagemlutils/elements/CardTest.java,org.finos.symphony.messageml.messagemlutils.elements.CardTest,testCard,poor test name,low,java,"Test method testCard() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/messageml-utils,main,src/test/java/org/finos/symphony/messageml/messagemlutils/elements/ChimeTest.java,org.finos.symphony.messageml.messagemlutils.elements.ChimeTest,testChime,poor test name,low,java,"Test method testChime() has a non-descriptive name. Good test names describe what is being verified, e.g., testUserLoginReturns403WhenPasswordExpired().",Default,ALL
github.com,finos/messageml-utils,main,src/test/java/org/finos/symphony/messageml/messagemlutils/elements/CodeTest.java,org.finos.symphony.messageml.messagemlutils.elements.CodeTest,testParseMarkdownCode,missing assertion,medium,java,"Test method testParseMarkdownCode() has no assertions (assert*, verify*, expect*, should*, fail). The test will always pass regardless of behavior.",Default,ALL
