# @name org.openrewrite.table.LanguageCompositionPerFile
# @instanceName Per-file language composition report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,language,sourceFileType,linesOfText,hasParseFailures,org1,org2
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/auth/model/JwtInfo.java,Java,org.openrewrite.java.tree.J$CompilationUnit,16,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/auth/model/TokenPair.java,Java,org.openrewrite.java.tree.J$CompilationUnit,21,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/auth/model/UserId.java,Java,org.openrewrite.java.tree.J$CompilationUnit,12,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/auth/service/CircleOfTrustService.java,Java,org.openrewrite.java.tree.J$CompilationUnit,82,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/config/BdkExtAppControllerConfig.java,Java,org.openrewrite.java.tree.J$CompilationUnit,42,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/config/BdkExtAppSecurityConfig.java,Java,org.openrewrite.java.tree.J$CompilationUnit,42,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/config/BdkExtAppTracingFilterConfig.java,Java,org.openrewrite.java.tree.J$CompilationUnit,31,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/config/BdkHealthIndicatorConfig.java,Java,org.openrewrite.java.tree.J$CompilationUnit,20,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/exception/BdkAppError.java,Java,org.openrewrite.java.tree.J$CompilationUnit,37,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/exception/BdkAppErrorCode.java,Java,org.openrewrite.java.tree.J$CompilationUnit,21,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/exception/BdkAppException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,29,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/exception/GlobalControllerExceptionHandler.java,Java,org.openrewrite.java.tree.J$CompilationUnit,49,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/filter/TracingFilter.java,Java,org.openrewrite.java.tree.J$CompilationUnit,48,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/properties/AppAuthProperties.java,Java,org.openrewrite.java.tree.J$CompilationUnit,22,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/properties/CorsProperties.java,Java,org.openrewrite.java.tree.J$CompilationUnit,40,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/properties/JwtCookieProperties.java,Java,org.openrewrite.java.tree.J$CompilationUnit,34,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/properties/TracingProperties.java,Java,org.openrewrite.java.tree.J$CompilationUnit,25,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/java/com/symphony/bdk/app/spring/service/SymphonyBdkHealthIndicator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,97,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/main/resources/META-INF/spring/org.springframework.boot.autoconfigure.AutoConfiguration.imports,Plain text,org.openrewrite.text.PlainText,1,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/SymphonyBdkAppAutoConfigurationTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,75,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/SymphonyBdkMockedConfiguration.java,Java,org.openrewrite.java.tree.J$CompilationUnit,29,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/TestApplication.java,Java,org.openrewrite.java.tree.J$CompilationUnit,7,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/auth/CircleOfTrustControllerTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,164,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/auth/service/CircleOfTrustServiceTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,84,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/config/BdkExtAppControllerConfigTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,30,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/config/BdkExtAppSecurityConfigTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,37,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/config/BdkExtAppTracingFilterConfigTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,22,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/config/BdkHealthIndicatorConfigTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,19,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/exception/BdkAppExceptionTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,25,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/filter/TracingFilterTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,46,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/java/com/symphony/bdk/app/spring/service/SymphonyBdkHealthIndicatorTest.java,Java,org.openrewrite.java.tree.J$CompilationUnit,109,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/src/test/resources/application.yaml,Yaml,org.openrewrite.yaml.tree.Yaml$Documents,23,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-spring/symphony-bdk-app-spring-boot-starter/build.gradle,Groovy,org.openrewrite.groovy.tree.G$CompilationUnit,50,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/ExtAppServiceFactory.java,Java,org.openrewrite.java.tree.J$CompilationUnit,46,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/ExtAppServices.java,Java,org.openrewrite.java.tree.J$CompilationUnit,30,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/OboServices.java,Java,org.openrewrite.java.tree.J$CompilationUnit,107,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/ServiceFactory.java,Java,org.openrewrite.java.tree.J$CompilationUnit,228,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/SymphonyBdk.java,Java,org.openrewrite.java.tree.J$CompilationUnit,395,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/SymphonyBdkBuilder.java,Java,org.openrewrite.java.tree.J$CompilationUnit,126,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/AbstractActivity.java,Java,org.openrewrite.java.tree.J$CompilationUnit,156,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/ActivityContext.java,Java,org.openrewrite.java.tree.J$CompilationUnit,49,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/ActivityMatcher.java,Java,org.openrewrite.java.tree.J$CompilationUnit,33,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/ActivityRegistry.java,Java,org.openrewrite.java.tree.J$CompilationUnit,94,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/ThreadFactoryBuilder.java,Java,org.openrewrite.java.tree.J$CompilationUnit,59,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/command/CommandActivity.java,Java,org.openrewrite.java.tree.J$CompilationUnit,70,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/command/CommandContext.java,Java,org.openrewrite.java.tree.J$CompilationUnit,40,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/command/HelpCommand.java,Java,org.openrewrite.java.tree.J$CompilationUnit,82,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/command/PatternCommandActivity.java,Java,org.openrewrite.java.tree.J$CompilationUnit,35,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/command/SlashCommand.java,Java,org.openrewrite.java.tree.J$CompilationUnit,169,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/exception/FatalActivityExecutionException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,20,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/exception/SlashCommandSyntaxException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,18,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/form/FormReplyActivity.java,Java,org.openrewrite.java.tree.J$CompilationUnit,45,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/form/FormReplyContext.java,Java,org.openrewrite.java.tree.J$CompilationUnit,56,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/model/ActivityInfo.java,Java,org.openrewrite.java.tree.J$CompilationUnit,29,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/model/ActivityType.java,Java,org.openrewrite.java.tree.J$CompilationUnit,22,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/ArgumentCommandToken.java,Java,org.openrewrite.java.tree.J$CompilationUnit,16,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/Arguments.java,Java,org.openrewrite.java.tree.J$CompilationUnit,98,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/Cashtag.java,Java,org.openrewrite.java.tree.J$CompilationUnit,26,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/CommandToken.java,Java,org.openrewrite.java.tree.J$CompilationUnit,23,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/Hashtag.java,Java,org.openrewrite.java.tree.J$CompilationUnit,26,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/InputTokenizer.java,Java,org.openrewrite.java.tree.J$CompilationUnit,177,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/MatchResult.java,Java,org.openrewrite.java.tree.J$CompilationUnit,38,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/MatchingUserIdMentionToken.java,Java,org.openrewrite.java.tree.J$CompilationUnit,28,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/Mention.java,Java,org.openrewrite.java.tree.J$CompilationUnit,41,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/RegexCommandToken.java,Java,org.openrewrite.java.tree.J$CompilationUnit,27,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/SlashCommandPattern.java,Java,org.openrewrite.java.tree.J$CompilationUnit,168,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/StaticCommandToken.java,Java,org.openrewrite.java.tree.J$CompilationUnit,25,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/StringArgumentCommandToken.java,Java,org.openrewrite.java.tree.J$CompilationUnit,39,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/parsing/TypedArgumentToken.java,Java,org.openrewrite.java.tree.J$CompilationUnit,45,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/room/UserJoinedRoomActivity.java,Java,org.openrewrite.java.tree.J$CompilationUnit,37,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/activity/room/UserJoinedRoomContext.java,Java,org.openrewrite.java.tree.J$CompilationUnit,32,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/AppAuthSession.java,Java,org.openrewrite.java.tree.J$CompilationUnit,48,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/AuthSession.java,Java,org.openrewrite.java.tree.J$CompilationUnit,48,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/AuthenticatorFactory.java,Java,org.openrewrite.java.tree.J$CompilationUnit,55,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/BotAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,20,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/ExtAppAuthSession.java,Java,org.openrewrite.java.tree.J$CompilationUnit,26,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/ExtAppAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,20,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/ExtensionAppAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,55,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/ExtensionAppTokensRepository.java,Java,org.openrewrite.java.tree.J$CompilationUnit,26,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/OboAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,29,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/exception/AuthInitializationException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,20,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/exception/AuthUnauthorizedException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,26,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AbstractBotAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,95,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AbstractExtAppAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,41,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AbstractExtensionAppAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,85,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AbstractOboAuthenticator.java,Java,org.openrewrite.java.tree.J$CompilationUnit,69,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AppAuthSessionCertImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,67,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AppAuthSessionRsaImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,72,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AuthSessionImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,136,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AuthSessionOboCertImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,75,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AuthSessionOboImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,82,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AuthenticationRetry.java,Java,org.openrewrite.java.tree.J$CompilationUnit,96,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/AuthenticatorFactoryImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,274,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/BotAuthenticatorCertImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,82,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/BotAuthenticatorRsaImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,90,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/ExtAppAuthSessionCertImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,39,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/ExtAppAuthSessionImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,38,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/ExtAppAuthenticatorCertImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,42,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/ExtAppAuthenticatorRsaImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,55,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/ExtensionAppAuthenticatorCertImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,85,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/ExtensionAppAuthenticatorRsaImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,101,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/InMemoryTokensRepository.java,Java,org.openrewrite.java.tree.J$CompilationUnit,29,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/OAuthSession.java,Java,org.openrewrite.java.tree.J$CompilationUnit,26,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/OAuthentication.java,Java,org.openrewrite.java.tree.J$CompilationUnit,25,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/OboAuthenticatorCertImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,71,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/impl/OboAuthenticatorRsaImpl.java,Java,org.openrewrite.java.tree.J$CompilationUnit,80,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/jwt/JwtHelper.java,Java,org.openrewrite.java.tree.J$CompilationUnit,225,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/auth/jwt/UserClaim.java,Java,org.openrewrite.java.tree.J$CompilationUnit,28,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/ApiClientFactory.java,Java,org.openrewrite.java.tree.J$CompilationUnit,276,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/exception/ApiClientInitializationException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,25,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/DatafeedLoadBalancedApiClient.java,Java,org.openrewrite.java.tree.J$CompilationUnit,37,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/ExternalLoadBalancingStrategy.java,Java,org.openrewrite.java.tree.J$CompilationUnit,46,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/LoadBalancedApiClient.java,Java,org.openrewrite.java.tree.J$CompilationUnit,145,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/LoadBalancingStrategy.java,Java,org.openrewrite.java.tree.J$CompilationUnit,17,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/LoadBalancingStrategyFactory.java,Java,org.openrewrite.java.tree.J$CompilationUnit,43,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/RandomLoadBalancingStrategy.java,Java,org.openrewrite.java.tree.J$CompilationUnit,45,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/RegularLoadBalancedApiClient.java,Java,org.openrewrite.java.tree.J$CompilationUnit,42,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/client/loadbalancing/RoundRobinLoadBalancingStrategy.java,Java,org.openrewrite.java.tree.J$CompilationUnit,40,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/extension/BdkApiClientFactoryAware.java,Java,org.openrewrite.java.tree.J$CompilationUnit,21,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/extension/BdkAuthenticationAware.java,Java,org.openrewrite.java.tree.J$CompilationUnit,22,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/extension/BdkRetryBuilderAware.java,Java,org.openrewrite.java.tree.J$CompilationUnit,22,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/extension/ExtensionService.java,Java,org.openrewrite.java.tree.J$CompilationUnit,141,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/extension/exception/BdkExtensionException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,11,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/RecoveryStrategy.java,Java,org.openrewrite.java.tree.J$CompilationUnit,50,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/RetryWithRecovery.java,Java,org.openrewrite.java.tree.J$CompilationUnit,167,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/RetryWithRecoveryBuilder.java,Java,org.openrewrite.java.tree.J$CompilationUnit,244,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/function/ConsumerWithThrowable.java,Java,org.openrewrite.java.tree.J$CompilationUnit,14,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/function/SupplierWithApiException.java,Java,org.openrewrite.java.tree.J$CompilationUnit,17,false,Default,ALL
github.com,finos/symphony-bdk-java,main,symphony-bdk-core/src/main/java/com/symphony/bdk/core/retry/resilience4j/Resilience4jRetryWithRecovery.java,Java,org.openrewrite.java.tree.J$CompilationUnit,91,false,Default,ALL
