repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,recipe,sourceFiles,sourceFilesChanged,scanTotalTime,scanP99,scanMax,editTotalTime,editP99,editMax
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.ChangeMethodAccessLevel",5616,419,0,0.0,0,38061319,0.99,169834
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxwsRuntime",1404,419,0,0.0,0,117543,0.99,280
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.net.MigrateMulticastSocketGetTTLToGetTimeToLive",1404,419,0,0.0,0,57324,0.99,130
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.github.SetupJavaUpgradeJavaVersion",2808,419,0,0.0,0,247464099,0.99,20599483
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.UpgradeToJava17",1404,419,0,0.0,0,42320,0.99,150
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.RemovedLegacySunJSSEProviderName",1404,419,0,0.0,0,135533,0.99,440
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent",1404,419,0,0.0,0,4049066,0.99,19770
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.JavaVersion17",1404,419,0,0.0,0,75950,0.99,300
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.ChangeManagedDependencyGroupIdAndArtifactId",2808,419,0,0.0,0,130540,0.99,841
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.sql.MigrateDriverManagerSetLogStream",1404,419,0,0.0,0,1246392,0.99,7550
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.JavaVersion11",1404,419,0,0.0,0,58952,0.99,100
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.jacoco.UpgradeJaCoCoMavenPluginVersion",1404,419,0,0.0,0,68938,0.99,340
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateAbstractTypeVisitor6To9",1404,419,0,0.0,0,96780,0.99,230
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.dependencies.ChangeDependency",2808,419,0,0.0,0,272326,0.99,1090
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateXMLEventFactoryNewInstanceToNewFactory",1404,419,0,0.0,0,40839,0.99,130
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums",1404,419,0,0.0,0,22681070,0.99,795910
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9",1404,419,0,0.0,0,91154,0.99,331
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lombok.LombokValToFinalVar",1404,419,0,0.0,0,12660892,0.99,168364
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.gradle.AddDependency",4212,419,290404944,0.99,3052153,236004487,0.99,64132436
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.UpgradeJavaVersion",2808,419,0,0.0,0,26518844,0.99,754268
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance",1404,419,0,0.0,0,9347125,0.99,2798808
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.dependencies.RemoveDependency",2808,419,0,0.0,0,94673,0.99,140
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateAbstractAnnotationValueVisitor6To9",1404,419,0,0.0,0,40596,0.99,90
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.ChangePackage",1404,419,0,0.0,0,28365402,0.99,1253440
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.RemoveDependency",2808,419,0,0.0,0,329408,0.99,1760
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.staticanalysis.PrimitiveWrapperClassConstructorToValueOf",1404,419,0,0.0,0,116220494,0.99,2017098
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.staticanalysis.InstanceOfPatternMatch",1404,419,0,0.0,0,124716613,0.99,6329512
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.net.MigrateURLEncoderEncode",1404,419,0,0.0,0,976826,0.99,16561
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateCharacterIsSpaceToIsWhitespace",1404,419,0,0.0,0,51320,0.99,190
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxbRuntime$AddJaxbRuntimeMaven",1404,419,0,0.0,0,98051,0.99,16060
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.cobertura.RemoveCoberturaMavenPlugin",1404,419,0,0.0,0,75630,0.99,15140
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerWeakCompareAndSetToWeakCompareAndSetPlain",1404,419,0,0.0,0,82926,0.99,710
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceWeakCompareAndSetToWeakCompareAndSetPlain",1404,419,0,0.0,0,104631,0.99,1111
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.logging.MigrateInterfaceLoggingMXBeanToPlatformLoggingMXBean",1404,419,0,0.0,0,72836,0.99,720
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateCounterMonitorSetThresholdToSetInitThreshold",1404,419,0,0.0,0,40478,0.99,130
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateXMLInputFactoryNewInstanceToNewFactory",1404,419,0,0.0,0,73529,0.99,220
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.logging.MigrateGetLoggingMXBeanToGetPlatformMXBean",1404,419,0,0.0,0,1139929,0.99,24710
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMajorToFeature",1404,419,0,0.0,0,49976,0.99,160
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.ChangeMethodInvocationReturnType",1404,419,0,0.0,0,115305158,0.99,1492466
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.StringFormatted",1404,419,0,0.0,0,105361044,0.99,1988958
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateSimpleAnnotationValueVisitor6To9",1404,419,0,0.0,0,84384,0.99,230
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.UseJavaUtilBase64",1404,419,0,0.0,0,256492082,0.99,3126385
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.MigrateAtomicBooleanWeakCompareAndSetToWeakCompareAndSetPlain",1404,419,0,0.0,0,51715,0.99,140
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateAbstractElementVisitor6To9",1404,419,0,0.0,0,92989,0.99,220
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.dependencies.UpgradeDependencyVersion",5616,419,0,0.0,0,232596,0.99,12710
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.InternalBindContextFactory",1404,419,0,0.0,0,130323,0.99,1020
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateSimpleElementVisitor6To9",1404,419,0,0.0,0,81485,0.99,200
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.dependencies.AddDependency",4212,419,0,0.0,0,276507,0.99,420
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.JavaConcurrentAPIs",1404,419,0,0.0,0,103474,0.99,460
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.logging.JavaLoggingAPIs",1404,419,0,0.0,0,135790,0.99,760
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddInjectDependencies",1404,419,0,0.0,0,89990,0.99,10160
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.logging.MigrateLoggerGlobalToGetGlobal",1404,419,0,0.0,0,171936424,0.99,154602834
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxbRuntime",1404,419,0,0.0,0,118639,0.99,230
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","io.moderne.worker.execution.RecipeMapper$ModerneRecipe",1404,419,0,0.0,0,233855,0.99,1400
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.gradle.RemoveDependency",2808,419,0,0.0,0,8100552,0.99,831290
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.MigrateAtomicIntegerArrayWeakCompareAndSetToWeakCompareAndSetPlain",1404,419,0,0.0,0,68488,0.99,1030
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.DeprecatedJavaxSecurityCert",1404,419,0,0.0,0,162935,0.99,980
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.JavaxLangModelUtil",1404,419,0,0.0,0,48843,0.99,190
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.AddDependency",4212,419,71421657,0.99,316088,2959163,0.99,43051
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateSecurityManagerMulticast",1404,419,0,0.0,0,1298575,0.99,7940
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeMaven",1404,419,0,0.0,0,99014,0.99,710
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxwsRuntime$AddJaxwsRuntimeGradle",1404,419,0,0.0,0,998199385,0.99,144892501
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.wro4j.UpgradeWro4jMavenPluginVersion",1404,419,0,0.0,0,61553,0.99,180
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateTypeKindVisitor6To9",1404,419,0,0.0,0,71822,0.99,310
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.logging.MigrateLoggerLogrbToUseResourceBundle",1404,419,0,0.0,0,1224634,0.99,20950
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateClassLoaderDefineClass",1404,419,0,0.0,0,358443232,0.99,195275357
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.RemoveRedundantDependencyVersions",7020,419,0,0.0,0,302200,0.99,540
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.JavaxManagementMonitorAPIs",1404,419,0,0.0,0,84971,0.99,280
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.gradle.ChangeDependency",2808,419,0,0.0,0,6589738,0.99,203204
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.ReplaceStringLiteralValue",1404,419,0,0.0,0,106329569,0.99,1319291
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.JavaLangAPIs",1404,419,0,0.0,0,71516,0.99,350
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.UpgradeDependencyVersion",5616,419,1866440,0.99,3130,30108539,0.99,56791
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.Jre17AgentMainPreMainPublic",1404,419,0,0.0,0,133019,0.99,340
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.gradle.UpgradeDependencyVersion",5616,419,0,0.0,0,12040552,0.99,427750
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxbDependencies",1404,419,0,0.0,0,137465,0.99,690
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.net.MigrateMulticastSocketSetTTLToSetTimeToLive",1404,419,0,0.0,0,1549450,0.99,14940
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.UpgradePluginVersion",4212,419,0,0.0,0,329738,0.99,2560
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.ChangeDependencyGroupIdAndArtifactId",2808,419,0,0.0,0,248636,0.99,930
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.ChangeMethodName",28080,419,0,0.0,0,1367121921,0.99,91514202
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lombok.UpdateLombokToJava11",1404,419,0,0.0,0,108206,0.99,1000
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.net.MigrateURLDecoderDecode",1404,419,0,0.0,0,2731623,0.99,28461
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.util.OptionalNotPresentToIsEmpty",1404,419,0,0.0,0,109323385,0.99,1239089
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateRuntimeVersionSecurityToUpdate",1404,419,0,0.0,0,46553,0.99,130
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.sql.JavaSqlAPIs",1404,419,0,0.0,0,81496,0.99,249
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.maven.UseMavenCompilerPluginReleaseConfiguration",2808,419,0,0.0,0,151074,0.99,700
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.Java8toJava11",1404,419,0,0.0,0,40417,0.99,149
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.net.MigrateHttpURLConnectionHttpServerErrorToHttpInternalError",1404,419,0,0.0,0,15330362,0.99,587064
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.MigrateAtomicLongWeakCompareAndSetToWeakCompareAndSetPlain",1404,419,0,0.0,0,93557,0.99,250
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateXMLOutputFactoryNewInstanceToNewFactory",1404,419,0,0.0,0,64300,0.99,210
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateSimpleTypeVisitor6To9",1404,419,0,0.0,0,81896,0.99,289
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.JavaxXmlStreamAPIs",1404,419,0,0.0,0,71516,0.99,190
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.MigrateElementScanner6To9",1404,419,0,0.0,0,81677,0.99,250
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.ChangeType",22464,419,0,0.0,0,2028948651,0.99,23206626
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.RemovePlugin",1404,419,0,0.0,0,160853,0.99,1070
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.maven.RemoveManagedDependency",2808,419,0,0.0,0,126413,0.99,520
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterToIsJavaIdentifierStart",1404,419,0,0.0,0,40455,0.99,70
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.MigrateAtomicLongArrayWeakCompareAndSetToWeakCompareAndSetPlain",1404,419,0,0.0,0,68160,0.99,230
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxwsDependencies",1404,419,0,0.0,0,81792,0.99,990
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.concurrent.MigrateAtomicReferenceArrayWeakCompareAndSetToWeakCompareAndSetPlain",1404,419,0,0.0,0,73132,0.99,210
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.UseTextBlocks",1404,419,0,0.0,0,93742108,0.99,1276161
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateRuntimeVersionMinorToInterim",1404,419,0,0.0,0,49183,0.99,151
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.lang.MigrateCharacterIsJavaLetterOrDigitToIsJavaIdentifierPart",1404,419,0,0.0,0,57520,0.99,320
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.DeprecatedLogRecordThreadID",1404,419,0,0.0,0,81062,0.99,210
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.javax.AddJaxbRuntime$AddJaxbRuntimeGradle",1404,419,0,0.0,0,2008304326,0.99,757173556
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.logging.MigrateLogRecordSetMillisToSetInstant",1404,419,0,0.0,0,1104648,0.99,41671
github.com,Netflix/eureka,master,GITHUB,"https://github.com/Netflix/eureka/blob/master","org.openrewrite.java.migrate.net.JavaNetAPIs",1404,419,0,0.0,0,165291,0.99,740
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.ChangeMethodAccessLevel",672,5,0,0.0,0,2570699,0.99,130112
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.javax.AddJaxwsRuntime",168,5,0,0.0,0,12150,0.99,140
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.net.MigrateMulticastSocketGetTTLToGetTimeToLive",168,5,0,0.0,0,7380,0.99,100
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.github.SetupJavaUpgradeJavaVersion",336,5,0,0.0,0,573052,0.99,477889
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.UpgradeToJava17",168,5,0,0.0,0,5298,0.99,101
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.RemovedLegacySunJSSEProviderName",168,5,0,0.0,0,8558,0.99,160
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.util.OptionalNotEmptyToIsPresent",168,5,0,0.0,0,226907,0.99,20121
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.JavaVersion17",168,5,0,0.0,0,7709,0.99,240
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.maven.ChangeManagedDependencyGroupIdAndArtifactId",336,5,0,0.0,0,9242273,0.99,1178654
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.sql.MigrateDriverManagerSetLogStream",168,5,0,0.0,0,76092,0.99,6040
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.JavaVersion11",168,5,0,0.0,0,7668,0.99,231
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.jacoco.UpgradeJaCoCoMavenPluginVersion",168,5,0,0.0,0,8102,0.99,280
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.javax.MigrateAbstractTypeVisitor6To9",168,5,0,0.0,0,8094,0.99,290
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.dependencies.ChangeDependency",336,5,0,0.0,0,23615,0.99,310
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.javax.MigrateXMLEventFactoryNewInstanceToNewFactory",168,5,0,0.0,0,4842,0.99,60
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.staticanalysis.BigDecimalRoundingConstantsToEnums",168,5,0,0.0,0,2087326,0.99,196754
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.javax.MigrateElementKindVisitor6To9",168,5,0,0.0,0,7571,0.99,120
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.lombok.LombokValToFinalVar",168,5,0,0.0,0,1602482,0.99,154363
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.gradle.AddDependency",504,5,28112092,0.99,2957659,1512714,0.99,127583
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.UpgradeJavaVersion",336,5,0,0.0,0,1416040,0.99,382878
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.lang.MigrateClassNewInstanceToGetDeclaredConstructorNewInstance",168,5,0,0.0,0,449577,0.99,37231
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.dependencies.RemoveDependency",336,5,0,0.0,0,10965,0.99,280
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.migrate.javax.MigrateAbstractAnnotationValueVisitor6To9",168,5,0,0.0,0,5180,0.99,160
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.java.ChangePackage",168,5,0,0.0,0,2837237,0.99,796455
github.com,"spring-cloud/spring-cloud-stream-binder-aws-kinesis",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-aws-kinesis/blob/main","org.openrewrite.maven.RemoveDependency",336,5,0,0.0,0,9767241,0.99,1294826
