repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,sourcePath,componentType
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AsyncListenerTests.java","org.springframework.amqp.rabbit.annotation.AsyncListenerTests$Listener"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AbstractRabbitAnnotationDrivenTests.java","org.springframework.amqp.rabbit.annotation.AbstractRabbitAnnotationDrivenTests$SampleBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AbstractRabbitAnnotationDrivenTests.java","org.springframework.amqp.rabbit.annotation.AbstractRabbitAnnotationDrivenTests$FullBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AbstractRabbitAnnotationDrivenTests.java","org.springframework.amqp.rabbit.annotation.AbstractRabbitAnnotationDrivenTests$FullConfigurableBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AbstractRabbitAnnotationDrivenTests.java","org.springframework.amqp.rabbit.annotation.AbstractRabbitAnnotationDrivenTests$CustomBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AbstractRabbitAnnotationDrivenTests.java","org.springframework.amqp.rabbit.annotation.AbstractRabbitAnnotationDrivenTests$ValidationBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AbstractRabbitAnnotationDrivenTests.java","org.springframework.amqp.rabbit.annotation.AbstractRabbitAnnotationDrivenTests$RabbitListenersBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/AbstractRabbitAnnotationDrivenTests.java","org.springframework.amqp.rabbit.annotation.AbstractRabbitAnnotationDrivenTests$ClassLevelListenersBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/EnableRabbitIdleContainerTests.java","org.springframework.amqp.rabbit.annotation.EnableRabbitIdleContainerTests$Listener"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/MockMultiRabbitTests.java","org.springframework.amqp.rabbit.annotation.MockMultiRabbitTests$AutoBindingListenerTestBeans"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/MockMultiRabbitTests.java","org.springframework.amqp.rabbit.annotation.MockMultiRabbitTests$SimpleMessageListenerTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$SimpleMessageListenerTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$SimpleMessageListenerWithMixedAnnotationsTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$MetaAnnotationTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$MetaAnnotationTestBean2"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$MultipleQueueNamesTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$MultipleQueuesTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$MixedQueuesAndQueueNamesTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$PropertyResolvingToExpressionTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$InvalidValueInAnnotationTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$MultipleRoutingKeysTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$CustomExchangeTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/RabbitListenerAnnotationBeanPostProcessorTests.java","org.springframework.amqp.rabbit.annotation.RabbitListenerAnnotationBeanPostProcessorTests$QueuesToDeclareTestBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/EnableRabbitTests.java","org.springframework.amqp.rabbit.annotation.EnableRabbitTests$InvalidPriorityBean"
github.com,"spring-projects/spring-amqp",main,GITHUB,"https://github.com/spring-projects/spring-amqp/blob/main","spring-rabbit/src/test/java/org/springframework/amqp/rabbit/annotation/EnableRabbitTests.java","org.springframework.amqp.rabbit.annotation.EnableRabbitTests$LazyBean"
github.com,"spring-projects/spring-authorization-server",main,GITHUB,"https://github.com/spring-projects/spring-authorization-server/blob/main","docs/src/main/java/sample/jpa/service/client/JpaRegisteredClientRepository.java","sample.jpa.service.client.JpaRegisteredClientRepository"
github.com,"spring-projects/spring-authorization-server",main,GITHUB,"https://github.com/spring-projects/spring-authorization-server/blob/main","docs/src/main/java/sample/jpa/service/authorization/JpaOAuth2AuthorizationService.java","sample.jpa.service.authorization.JpaOAuth2AuthorizationService"
github.com,"spring-projects/spring-authorization-server",main,GITHUB,"https://github.com/spring-projects/spring-authorization-server/blob/main","docs/src/main/java/sample/jpa/service/authorizationconsent/JpaOAuth2AuthorizationConsentService.java","sample.jpa.service.authorizationconsent.JpaOAuth2AuthorizationConsentService"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-spring-webflux-autoconfigure/src/test/kotlin/com/netflix/graphql/dgs/webflux/autoconfiguration/WebRequestTestWithCustomContext.kt","com.netflix.graphql.dgs.webflux.autoconfiguration.WebRequestTestWithCustomContext$MyContextBuilder"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs/src/main/java/com/netflix/graphql/dgs/DgsComponent.java","com.netflix.graphql.dgs.DgsComponent"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs/src/main/java/com/netflix/graphql/dgs/DgsScalar.java","com.netflix.graphql.dgs.DgsScalar"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs/src/main/java/com/netflix/graphql/dgs/DgsDirective.java","com.netflix.graphql.dgs.DgsDirective"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs/src/main/java/com/netflix/graphql/dgs/DgsDataLoader.java","com.netflix.graphql.dgs.DgsDataLoader"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-spring-webmvc-autoconfigure/src/test/kotlin/com/netflix/graphql/dgs/webmvc/autoconfigure/WebRequestTest.kt","com.netflix.graphql.dgs.webmvc.autoconfigure.WebRequestTest$TestCustomContextBuilder"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-example-shared/src/main/java/com/netflix/graphql/dgs/example/shared/context/ExampleGraphQLContextContributor.java","com.netflix.graphql.dgs.example.shared.context.ExampleGraphQLContextContributor"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-example-shared/src/main/java/com/netflix/graphql/dgs/example/shared/instrumentation/ExampleInstrumentationDependingOnContextContributor.java","com.netflix.graphql.dgs.example.shared.instrumentation.ExampleInstrumentationDependingOnContextContributor"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-example-java-webflux/src/main/java/com/netflix/graphql/dgs/example/context/MyContextBuilder.java","com.netflix.graphql.dgs.example.context.MyContextBuilder"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-example-java-webflux/src/main/java/com/netflix/graphql/dgs/example/web/RequestIdWebFilter.java","com.netflix.graphql.dgs.example.web.RequestIdWebFilter"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-example-java/src/main/java/com/netflix/graphql/dgs/example/datafetcher/MyInstrumentation.java","com.netflix.graphql.dgs.example.datafetcher.MyInstrumentation"
github.com,Netflix/dgs-framework,master,GITHUB,"https://github.com/Netflix/dgs-framework/blob/master","graphql-dgs-example-java/src/main/java/com/netflix/graphql/dgs/example/context/MyContextBuilder.java","com.netflix.graphql.dgs.example.context.MyContextBuilder"
github.com,"spring-cloud/spring-cloud-contract",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-contract/blob/main","tests/samples-messaging-amqp/src/main/java/com/example/RabbitManager.java","com.example.RabbitManager"
github.com,"spring-cloud/spring-cloud-contract",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-contract/blob/main","tests/samples-messaging-amqp/src/main/java/com/example/RabbitManager.java","com.example.BookServiceImpl"
github.com,"spring-cloud/spring-cloud-contract",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-contract/blob/main","spring-cloud-contract-wiremock/src/test/java/org/springframework/cloud/contract/wiremock/AutoConfigureWireMockAdditionalImportTests.java","org.springframework.cloud.contract.wiremock.ExtraConfig"
github.com,"spring-cloud/spring-cloud-contract",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-contract/blob/main","spring-cloud-contract-wiremock/src/test/java/org/springframework/cloud/contract/wiremock/WiremockTestsApplication.java","org.springframework.cloud.contract.wiremock.Service"
github.com,"spring-cloud/spring-cloud-contract",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-contract/blob/main","spring-cloud-contract-wiremock/src/test/java/org/springframework/cloud/contract/wiremock/issues/staticInit/WebClient.java","org.springframework.cloud.contract.wiremock.issues.staticInit.WebClient"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-kotlin/src/test/kotlin/org/springframework/cloud/function/kotlin/ComponentUppercase.kt","org.springframework.cloud.function.kotlin.ComponentUppercase"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-kotlin/src/test/kotlin/org/springframework/cloud/function/kotlin/KotlinComponentFunction.kt","org.springframework.cloud.function.kotlin.KotlinComponentFunction"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-adapters/spring-cloud-function-adapter-azure/src/test/java/org/springframework/cloud/function/adapter/azure/injector/AzureFunctionInstanceInjectorTest.java","org.springframework.cloud.function.adapter.azure.injector.AzureFunctionInstanceInjectorTest$MyAzureFunction"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-adapters/spring-cloud-function-adapter-azure/src/test/java/org/springframework/cloud/function/adapter/azure/injector/FunctionInstanceInjectorServiceLoadingTest.java","org.springframework.cloud.function.adapter.azure.injector.FunctionInstanceInjectorServiceLoadingTest$MyAzureTestFunction"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-context/src/test/java/org/springframework/cloud/function/context/catalog/BeanFactoryAwareFunctionRegistryTests.java","org.springframework.cloud.function.context.catalog.BeanFactoryAwareFunctionRegistryTests$ReactiveFunctionImpl"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-context/src/test/java/org/springframework/cloud/function/context/catalog/BeanFactoryAwareFunctionRegistryTests.java","org.springframework.cloud.function.context.catalog.BeanFactoryAwareFunctionRegistryTests$MyFunction"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-context/src/test/java/org/springframework/cloud/function/context/catalog/BeanFactoryAwareFunctionRegistryTests.java","org.springframework.cloud.function.context.catalog.BeanFactoryAwareFunctionRegistryTests$ByteArrayFunction"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-context/src/test/java/org/springframework/cloud/function/context/catalog/BeanFactoryAwareFunctionRegistryTests.java","org.springframework.cloud.function.context.catalog.BeanFactoryAwareFunctionRegistryTests$MultipleOrderedAcceptValuesConfiguration"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-context/src/test/java/org/springframework/cloud/function/context/catalog/BeanFactoryAwareFunctionRegistryTests.java","org.springframework.cloud.function.context.catalog.BeanFactoryAwareFunctionRegistryTests$MultipleOrderedAcceptValuesAsMessageOutputConfiguration"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-context/src/test/java/org/springframework/cloud/function/context/config/ContextFunctionCatalogAutoConfigurationTests.java","org.springframework.cloud.function.context.config.ContextFunctionCatalogAutoConfigurationTests$AppendFunction"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-context/src/test/java/org/springframework/cloud/function/scan/ScannedFunction.java","org.springframework.cloud.function.scan.ScannedFunction"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-web/src/main/java/org/springframework/cloud/function/web/mvc/FunctionController.java","org.springframework.cloud.function.web.mvc.FunctionController"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-web/src/main/java/org/springframework/cloud/function/web/flux/FunctionController.java","org.springframework.cloud.function.web.flux.FunctionController"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-web/src/test/java/org/springframework/cloud/function/scan/ComponentTests.java","org.springframework.cloud.function.scan.ComponentTests$Greeter"
github.com,"spring-cloud/spring-cloud-function",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-function/blob/main","spring-cloud-function-adapters/spring-cloud-function-adapter-aws/src/test/java/org/springframework/cloud/function/adapter/aws/CustomRuntimeEventLoopTest.java","org.springframework.cloud.function.adapter.aws.CustomRuntimeEventLoopTest$PersonFunction"
github.com,"spring-projects/spring-data-mongodb",main,GITHUB,"https://github.com/spring-projects/spring-data-mongodb/blob/main","spring-data-mongodb/src/test/java/org/springframework/data/mongodb/config/MappingMongoConverterParserIntegrationTests.java","org.springframework.data.mongodb.config.MappingMongoConverterParserIntegrationTests$SampleConverter"
github.com,"spring-projects/spring-data-mongodb",main,GITHUB,"https://github.com/spring-projects/spring-data-mongodb/blob/main","spring-data-mongodb/src/test/java/org/springframework/data/mongodb/config/MappingMongoConverterParserIntegrationTests.java","org.springframework.data.mongodb.config.MappingMongoConverterParserIntegrationTests$SampleConverterFactory"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/InteractiveCompletionCommands.java","org.springframework.shell.samples.e2e.InteractiveCompletionCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/OptionConversionCommands.java","org.springframework.shell.samples.e2e.OptionConversionCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/OptionNamingCommands.java","org.springframework.shell.samples.e2e.OptionNamingCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/HiddenCommands.java","org.springframework.shell.samples.e2e.HiddenCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/HelpCommands.java","org.springframework.shell.samples.e2e.HelpCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/HelpOptionCommands.java","org.springframework.shell.samples.e2e.HelpOptionCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/AliasCommands.java","org.springframework.shell.samples.e2e.AliasCommands$AliasCommandsRegistration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/AvailabilityCommands.java","org.springframework.shell.samples.e2e.AvailabilityCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/ArityCommands.java","org.springframework.shell.samples.e2e.ArityCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/DefaultValueCommands.java","org.springframework.shell.samples.e2e.DefaultValueCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/ErrorHandlingCommands.java","org.springframework.shell.samples.e2e.ErrorHandlingCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/WriteCommands.java","org.springframework.shell.samples.e2e.WriteCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/ValidatedValueCommands.java","org.springframework.shell.samples.e2e.ValidatedValueCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/UnrecognisedOptionCommands.java","org.springframework.shell.samples.e2e.UnrecognisedOptionCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/RequiredValueCommands.java","org.springframework.shell.samples.e2e.RequiredValueCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/ExitCodeCommands.java","org.springframework.shell.samples.e2e.ExitCodeCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/ShortOptionTypeCommands.java","org.springframework.shell.samples.e2e.ShortOptionTypeCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/OptionTypeCommands.java","org.springframework.shell.samples.e2e.OptionTypeCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-e2e/src/main/java/org/springframework/shell/samples/e2e/OptionalValueCommands.java","org.springframework.shell.samples.e2e.OptionalValueCommands$Registration"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-standard/src/main/java/org/springframework/shell/standard/ShellComponent.java","org.springframework.shell.standard.ShellComponent"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-catalog/src/main/java/org/springframework/shell/samples/catalog/scenario/ScenarioComponent.java","org.springframework.shell.samples.catalog.scenario.ScenarioComponent"
github.com,"spring-projects/spring-shell",main,GITHUB,"https://github.com/spring-projects/spring-shell/blob/main","spring-shell-samples/spring-shell-sample-commands/src/main/java/org/springframework/shell/samples/standard/ConversionExample.java","org.springframework.shell.samples.standard.CustomDomainConverter"
github.com,"spring-projects/spring-security-samples",main,GITHUB,"https://github.com/spring-projects/spring-security-samples/blob/main","reactive/webflux/java/method/src/main/java/example/MessageService.java",example.MessageService
github.com,"spring-projects/spring-security-samples",main,GITHUB,"https://github.com/spring-projects/spring-security-samples/blob/main","servlet/spring-boot/java/saml2/custom-urls/src/main/java/example/SamlExtensionUrlForwardingFilter.java","example.SamlExtensionUrlForwardingFilter"
github.com,"spring-projects/spring-security-samples",main,GITHUB,"https://github.com/spring-projects/spring-security-samples/blob/main","reactive/webflux-fn/hello/src/main/java/example/HelloController.java",example.HelloController
github.com,"spring-projects/spring-security-samples",main,GITHUB,"https://github.com/spring-projects/spring-security-samples/blob/main","servlet/spring-boot/java/oauth2/login/src/main/java/example/filter/LoopbackIpRedirectFilter.java","example.filter.LoopbackIpRedirectFilter"
github.com,"spring-projects/spring-security-samples",main,GITHUB,"https://github.com/spring-projects/spring-security-samples/blob/main","reactive/webflux/java/oauth2/login/src/main/java/example/LoopbackIpRedirectWebFilter.java","example.LoopbackIpRedirectWebFilter"
github.com,"spring-projects/spring-security-samples",main,GITHUB,"https://github.com/spring-projects/spring-security-samples/blob/main","servlet/spring-boot/java/saml2/refreshable-metadata/src/main/java/example/RefreshableRelyingPartyRegistrationRepository.java","example.RefreshableRelyingPartyRegistrationRepository"
github.com,"spring-projects/spring-security-samples",main,GITHUB,"https://github.com/spring-projects/spring-security-samples/blob/main","reactive/webflux-fn/hello-security/src/main/java/example/HelloController.java",example.HelloController
github.com,"spring-cloud/spring-cloud-schema-registry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-schema-registry/blob/main","spring-cloud-schema-registry-client/src/main/java/org/springframework/cloud/schema/registry/avro/AvroSchemaServiceManagerImpl.java","org.springframework.cloud.schema.registry.avro.AvroSchemaServiceManagerImpl"
github.com,"spring-projects/spring-boot-data-geode",main,GITHUB,"https://github.com/spring-projects/spring-boot-data-geode/blob/main","spring-geode-project/spring-geode/src/main/java/org/springframework/geode/data/json/JsonCacheDataImporterExporter.java","org.springframework.geode.data.json.JsonCacheDataImporterExporter"
github.com,"spring-cloud/spring-cloud-aws",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-aws/blob/main","spring-cloud-aws-integration-test/src/test/java/org/springframework/cloud/aws/it/context/support/io/CustomS3ClientTest.java","org.springframework.cloud.aws.it.context.support.io.CustomS3ClientTest$SomeComponent"
github.com,"spring-cloud/spring-cloud-task",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-task/blob/main","spring-cloud-task-batch/src/test/java/org/springframework/cloud/task/batch/handler/TaskJobLauncherApplicationRunnerTests.java","org.springframework.cloud.task.batch.handler.TaskJobLauncherApplicationRunnerTests$JobExecutionEventListener"
github.com,"spring-cloud/spring-cloud-task",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-task/blob/main","spring-cloud-task-samples/jpa-sample/src/main/java/io/spring/configuration/TaskRunComponent.java","io.spring.configuration.TaskRunComponent"
github.com,"spring-cloud/spring-cloud-task",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-task/blob/main","spring-cloud-task-samples/multiple-datasources/src/main/java/io/spring/configuration/CustomTaskConfigurer.java","io.spring.configuration.CustomTaskConfigurer"
github.com,"spring-cloud/spring-cloud-task",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-task/blob/main","spring-cloud-task-samples/multiple-datasources/src/main/java/io/spring/task/SampleCommandLineRunner.java","io.spring.task.SampleCommandLineRunner"
