repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,lineNumber,getCommitHash,operation,table,column
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/TradeJobFunctionalTests.java",43,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,TRADE,VERSION
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/TradeJobFunctionalTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/TradeJobFunctionalTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,CREDIT
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/TradeJobFunctionalTests.java",68,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/TradeJobFunctionalTests.java",68,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,CREDIT
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/SkipSampleFunctionalTests.java",279,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,ERROR_LOG,MESSAGE
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/SkipSampleFunctionalTests.java",282,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,ERROR_LOG,MESSAGE
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CompositeItemWriterSampleFunctionalTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,TRADE,isin
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CompositeItemWriterSampleFunctionalTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,TRADE,quantity
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CompositeItemWriterSampleFunctionalTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,TRADE,price
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CompositeItemWriterSampleFunctionalTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,TRADE,customer
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CustomerFilterJobFunctionalTests.java",43,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CustomerFilterJobFunctionalTests.java",43,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,CREDIT
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CustomerFilterJobFunctionalTests.java",65,"caa451551f544e83b314a3ea819f6edffc0cea59",UPDATE,CUSTOMER,credit
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CustomerFilterJobFunctionalTests.java",67,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,name
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/CustomerFilterJobFunctionalTests.java",67,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,CREDIT
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/domain/trade/internal/JdbcCustomerDebitDaoTests.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,name
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/domain/trade/internal/JdbcCustomerDebitDaoTests.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,CUSTOMER,credit
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/domain/trade/internal/ItemTrackingTradeItemWriter.java",62,"caa451551f544e83b314a3ea819f6edffc0cea59",UPDATE,TRADE,VERSION
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",81,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",82,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,PROCESSED
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",93,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,PROCESSED
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",111,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",112,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,PROCESSED
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",124,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",126,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,PROCESSED
github.com,"spring-projects/spring-batch",main,"spring-batch-samples/src/test/java/org/springframework/batch/sample/common/StagingItemReaderTests.java",138,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,BATCH_STAGING,PROCESSED
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/util/FileUtilsTests.java",58,"caa451551f544e83b314a3ea819f6edffc0cea59",DELETE,failed,
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/SingleKeyFooDao.java",35,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/SingleKeyFooDao.java",35,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/SingleKeyFooDao.java",35,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,VALUE
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcPagingItemReaderAsyncTests.java",79,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcPagingItemReaderAsyncTests.java",90,"caa451551f544e83b314a3ea819f6edffc0cea59",DELETE,T_FOOS,
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcPagingRestartIntegrationTests.java",72,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcPagingRestartIntegrationTests.java",82,"caa451551f544e83b314a3ea819f6edffc0cea59",DELETE,T_FOOS,
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcPagingRestartIntegrationTests.java",125,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcPagingRestartIntegrationTests.java",125,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JpaPagingItemReaderAsyncTests.java",73,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JpaPagingItemReaderAsyncTests.java",83,"caa451551f544e83b314a3ea819f6edffc0cea59",DELETE,T_FOOS,
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JpaPagingItemReaderAsyncTests.java",141,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,Foo,f
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcCursorItemReaderCommonTests.java",33,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcCursorItemReaderCommonTests.java",33,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcCursorItemReaderCommonTests.java",33,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,VALUE
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcCursorItemReaderCommonTests.java",60,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/CompositeKeyFooDao.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/CompositeKeyFooDao.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/CompositeKeyFooDao.java",57,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,VALUE
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcBatchItemWriterNamedParameterTests.java",55,"caa451551f544e83b314a3ea819f6edffc0cea59",UPDATE,foo,bar
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcCursorItemReaderIntegrationTests.java",33,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,ID
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcCursorItemReaderIntegrationTests.java",33,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,NAME
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/JdbcCursorItemReaderIntegrationTests.java",33,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,T_FOOS,VALUE
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",53,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",69,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/Db2PagingQueryProviderTests.java",74,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",41,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",41,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",41,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",49,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",49,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",49,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",58,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",58,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",58,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,first_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,last_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",86,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,dog_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,first_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,last_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",89,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,dog_owner,dog_name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",95,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",95,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",95,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",100,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",100,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/HanaPagingQueryProviderTests.java",100,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",38,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",38,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",38,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",46,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",46,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",46,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",56,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",56,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",56,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",65,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",65,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",65,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",73,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",73,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",73,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",78,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",78,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/H2PagingQueryProviderTests.java",78,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",37,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",37,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",37,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",45,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",54,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",54,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",54,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",70,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",70,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",70,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",75,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",75,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlitePagingQueryProviderTests.java",75,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",36,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,age
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,id
github.com,"spring-projects/spring-batch",main,"spring-batch-infrastructure/src/test/java/org/springframework/batch/item/database/support/SqlServerPagingQueryProviderTests.java",44,"caa451551f544e83b314a3ea819f6edffc0cea59",SELECT,foo,name
