repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,sourcePath,className,methodName,smellType,severity,evidence
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/CloudFoundryClientFactory.java","com.sap.cloudfoundry.client.facade.adapters.CloudFoundryClientFactory",createClient,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/CloudFoundryClientFactory.java","com.sap.cloudfoundry.client.facade.adapters.CloudFoundryClientFactory",callCfRoot,FEATURE_ENVY,HIGH,"foreign accesses=18, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/CloudFoundryClientFactory.java","com.sap.cloudfoundry.client.facade.adapters.CloudFoundryClientFactory",buildCfRootRequest,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/CloudFoundryClientFactory.java","com.sap.cloudfoundry.client.facade.adapters.CloudFoundryClientFactory",createSpaceClient,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/LogCacheClient.java","com.sap.cloudfoundry.client.facade.adapters.LogCacheClient",getRecentLogs,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=5"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/LogCacheClient.java","com.sap.cloudfoundry.client.facade.adapters.LogCacheClient",decodeLogPayload,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/LogCacheClient.java","com.sap.cloudfoundry.client.facade.adapters.LogCacheClient",fromLogMessageType,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/LogCacheClient.java","com.sap.cloudfoundry.client.facade.adapters.LogCacheClient",mapToAppLog,FEATURE_ENVY,HIGH,"foreign accesses=16, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/LogCacheClient.java","com.sap.cloudfoundry.client.facade.adapters.LogCacheClient",fromLogTimestamp,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/LogCacheClient.java","com.sap.cloudfoundry.client.facade.adapters.LogCacheClient",readApplicationLogs,FEATURE_ENVY,HIGH,"foreign accesses=21, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudApplication.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudApplication",derive,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudApplication.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudApplication",parseLifecycle,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudAsyncJob.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudAsyncJob",getWarnings,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudAsyncJob.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudAsyncJob",getErrors,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudAsyncJob.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudAsyncJob",derive,FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudAsyncJob.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudAsyncJob",joinErrorDetails,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudBuild.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudBuild",parseDropletInfo,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudBuild.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudBuild",parseCreatedBy,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudBuild.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudBuild",derive,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=5"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudDomain.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudDomain",derive,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudEntity.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudEntity",parseResourceMetadata,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudEntity.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudEntity",parseDate,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudEvent.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudEvent",parseActor,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudEvent.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudEvent",parseTarget,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudEvent.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudEvent",derive,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudPackage.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudPackage",parseBitsChecksum,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudPackage.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudPackage",parseBitsData,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudPackage.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudPackage",parseData,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudPackage.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudPackage",parseDockerData,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudProcess.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudProcess",derive,FEATURE_ENVY,HIGH,"foreign accesses=24, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudRoute.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudRoute",computeRequestedProtocol,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudRoute.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudRoute",derive,FEATURE_ENVY,HIGH,"foreign accesses=28, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudRoute.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudRoute",mapDestinations,FEATURE_ENVY,HIGH,"foreign accesses=23, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudRoute.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudRoute",computeDomain,FEATURE_ENVY,MEDIUM,"foreign accesses=13, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceBinding.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceBinding",derive,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceBroker.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceBroker",derive,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceBroker.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceBroker",getSpaceGuid,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceInstance.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceInstance",derive,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceKey.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceKey",derive,FEATURE_ENVY,MEDIUM,"foreign accesses=14, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServiceOffering.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServiceOffering",derive,FEATURE_ENVY,CRITICAL,"foreign accesses=31, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudServicePlan.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudServicePlan",derive,FEATURE_ENVY,HIGH,"foreign accesses=26, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudStack.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudStack",derive,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudTask.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudTask",parseResult,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudTask.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudTask",derive,FEATURE_ENVY,MEDIUM,"foreign accesses=12, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawCloudTask.java","com.sap.cloudfoundry.client.facade.adapters.RawCloudTask",parseLimits,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawInstancesInfo.java","com.sap.cloudfoundry.client.facade.adapters.RawInstancesInfo",parseProcessStatistic,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawInstancesInfo.java","com.sap.cloudfoundry.client.facade.adapters.RawInstancesInfo",parseProcessStatistics,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/adapters/RawV3CloudServiceInstance.java","com.sap.cloudfoundry.client.facade.adapters.RawV3CloudServiceInstance",derive,FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/CloudPackage.java","com.sap.cloudfoundry.client.facade.domain.CloudPackage",getData,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/ServiceCredentialBindingOperation.java","com.sap.cloudfoundry.client.facade.domain.ServiceCredentialBindingOperation",from,FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/domain/ServiceOperation.java","com.sap.cloudfoundry.client.facade.domain.ServiceOperation",fromLastOperation,FEATURE_ENVY,LOW,"foreign accesses=7, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/OAuthClient.java","com.sap.cloudfoundry.client.facade.oauth2.OAuthClient",fetchOauth2AccessToken,FEATURE_ENVY,HIGH,"foreign accesses=19, own accesses=5"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/OAuthClient.java","com.sap.cloudfoundry.client.facade.oauth2.OAuthClient",shouldRefreshToken,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/OAuthClient.java","com.sap.cloudfoundry.client.facade.oauth2.OAuthClient",addLoginHintIfPresent,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/TokenFactory.java","com.sap.cloudfoundry.client.facade.oauth2.TokenFactory",parseToken,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/oauth2/TokenFactory.java","com.sap.cloudfoundry.client.facade.oauth2.TokenFactory",createOAuth2AccessToken,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerResponseErrorHandler.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerResponseErrorHandler",getException,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerResponseErrorHandler.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerResponseErrorHandler",concatenateErrorMessages,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerResponseErrorHandler.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerResponseErrorHandler",handleError,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",,GOD_CLASS,CRITICAL,"WMC=339, TCC=0.12, ATFD=114"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","updateApplicationAttributes",FEATURE_ENVY,HIGH,"foreign accesses=17, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","updateApplicationDiskQuota",FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",getDefaultDomainResource,FEATURE_ENVY,LOW,"foreign accesses=5, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",rename,FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","getTaskResourcesByApplicationGuid",FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","getApplicationsByLabelSelector",FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",doDeleteRoute,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",getApplicationInstances,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",deleteOrphanedRoutes,FEATURE_ENVY,LOW,"foreign accesses=9, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","getDomainResourcesByNames",FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",getPackages,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",createDestination,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=0"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","zipWithAuxiliaryServiceOfferingContent",FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","buildServiceCredentialBindingRequest",FEATURE_ENVY,HIGH,"foreign accesses=20, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",doDeleteServiceBinding,FEATURE_ENVY,LOW,"foreign accesses=8, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",updateApplicationProcess,FEATURE_ENVY,MEDIUM,"foreign accesses=13, own accesses=4"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",doCreateDomain,FEATURE_ENVY,MEDIUM,"foreign accesses=10, own accesses=3"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",createBuildResource,FEATURE_ENVY,LOW,"foreign accesses=6, own accesses=2"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl","getRouteResourcesByDomainGuidAndSpaceGuid",FEATURE_ENVY,MEDIUM,"foreign accesses=11, own accesses=1"
github.com,"SAP-archive/cf-java-client-sap",master,GITHUB,"https://github.com/SAP-archive/cf-java-client-sap/blob/master","src/main/java/com/sap/cloudfoundry/client/facade/rest/CloudControllerRestClientImpl.java","com.sap.cloudfoundry.client.facade.rest.CloudControllerRestClientImpl",startApplication,FEATURE_ENVY,MEDIUM,"foreign accesses=13, own accesses=2"
