repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,sourceFile,dependantType,dependencyType
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties","org.springframework.boot.autoconfigure.kafka.KafkaProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner","org.springframework.boot.autoconfigure.kafka.KafkaProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.cloud.stream.config.ListenerContainerCustomizer"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.cloud.stream.config.MessageSourceCustomizer"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.cloud.stream.config.ProducerMessageHandlerCustomizer"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.cloud.stream.config.ConsumerEndpointCustomizer"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.kafka.support.ProducerListener"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder","org.springframework.cloud.stream.binder.kafka.properties.KafkaExtendedBindingProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.kafka.security.jaas.KafkaJaasLoginModuleInitializer","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","io.micrometer.core.instrument.binder.MeterBinder","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","io.micrometer.core.instrument.binder.MeterBinder","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","io.micrometer.core.instrument.binder.MeterBinder","io.micrometer.core.instrument.MeterRegistry"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.config.ClientFactoryCustomizer","io.micrometer.core.instrument.MeterRegistry"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","io.micrometer.core.instrument.binder.MeterBinder","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","io.micrometer.core.instrument.binder.MeterBinder","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","io.micrometer.core.instrument.binder.MeterBinder","org.springframework.context.ConfigurableApplicationContext"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.config.ClientFactoryCustomizer","org.springframework.context.ConfigurableApplicationContext"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderHealthIndicatorConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaBinderHealthIndicator","org.springframework.cloud.stream.binder.kafka.KafkaMessageChannelBinder"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/main/java/org/springframework/cloud/stream/binder/kafka/config/KafkaBinderHealthIndicatorConfiguration.java","org.springframework.cloud.stream.binder.kafka.KafkaBinderHealthIndicator","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/test/java/org/springframework/cloud/stream/binder/kafka/integration/ProducerOnlyTransactionTests.java","org.springframework.transaction.PlatformTransactionManager","org.springframework.cloud.stream.binder.BinderFactory"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/test/java/org/springframework/cloud/stream/binder/kafka/integration2/ConsumerProducerTransactionTests.java","org.springframework.boot.ApplicationRunner","org.springframework.kafka.core.KafkaTemplate"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka/src/test/java/org/springframework/cloud/stream/binder/kafka/integration2/ConsumerProducerTransactionTests.java","org.springframework.kafka.transaction.KafkaAwareTransactionManager","org.springframework.kafka.core.ProducerFactory"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/function/KafkaStreamsFunctionAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.function.KafkaStreamsFunctionProcessorInvoker","org.springframework.cloud.stream.binder.kafka.streams.function.KafkaStreamsFunctionBeanPostProcessor"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/function/KafkaStreamsFunctionAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.function.KafkaStreamsFunctionProcessorInvoker","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsFunctionProcessor"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/function/KafkaStreamsFunctionAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.function.KafkaStreamsFunctionProcessorInvoker","org.springframework.cloud.stream.function.StreamFunctionProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/function/KafkaStreamsFunctionAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.function.KafkaStreamsFunctionBeanPostProcessor","org.springframework.cloud.stream.function.StreamFunctionProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/MultiBinderPropertiesConfiguration.java","org.springframework.cloud.stream.binder.kafka.properties.KafkaBinderConfigurationProperties","org.springframework.boot.autoconfigure.kafka.KafkaProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner","org.springframework.boot.autoconfigure.kafka.KafkaProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.GlobalKTableBinder","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.GlobalKTableBinder","org.springframework.cloud.stream.binder.kafka.provisioning.KafkaTopicProvisioner"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.GlobalKTableBinder","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsExtendedBindingProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.GlobalKTableBinder","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsBindingInformationCatalogue"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.GlobalKTableBinder",java.util.Map
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/GlobalKTableBinderConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.GlobalKTableBinder","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsRegistry"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderHealthIndicatorConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsBinderHealthIndicator","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderHealthIndicatorConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsBinderHealthIndicator","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderHealthIndicatorConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsBinderHealthIndicator","org.springframework.boot.autoconfigure.kafka.KafkaProperties"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderHealthIndicatorConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsBinderHealthIndicator","org.springframework.cloud.stream.binder.kafka.streams.KafkaStreamsBindingInformationCatalogue"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties","org.springframework.boot.autoconfigure.kafka.KafkaProperties"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/DiscoveryClientVaultBootstrapConfiguration.java","org.springframework.cloud.vault.config.VaultServiceInstanceProvider","org.springframework.cloud.client.discovery.DiscoveryClient"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties","org.springframework.core.env.ConfigurableEnvironment"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties","org.springframework.cloud.stream.config.BindingServiceProperties"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/DiscoveryClientVaultBootstrapConfiguration.java","org.springframework.vault.client.VaultEndpointProvider","org.springframework.cloud.vault.config.VaultServiceInstanceProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties","org.springframework.context.ConfigurableApplicationContext"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/ReactiveDiscoveryClientVaultBootstrapConfiguration.java","org.springframework.vault.client.ReactiveVaultEndpointProvider","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java","org.springframework.kafka.config.KafkaStreamsConfiguration","org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/ReactiveDiscoveryClientVaultBootstrapConfiguration.java","org.springframework.vault.client.ReactiveVaultEndpointProvider","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java","org.springframework.kafka.config.KafkaStreamsConfiguration","org.springframework.core.env.Environment"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/VaultReactiveAutoConfiguration.java","org.springframework.vault.core.ReactiveVaultTemplate","org.springframework.beans.factory.ObjectProvider"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java",java.util.Map,"org.springframework.cloud.stream.binder.kafka.streams.properties.KafkaStreamsBinderConfigurationProperties"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/VaultReactiveAutoConfiguration.java","org.springframework.vault.authentication.ReactiveSessionManager","org.springframework.beans.factory.BeanFactory"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/VaultReactiveAutoConfiguration.java","org.springframework.vault.authentication.ReactiveSessionManager","org.springframework.beans.factory.ObjectFactory"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java",java.util.Map,"org.springframework.kafka.config.KafkaStreamsConfiguration"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/VaultReactiveAutoConfiguration.java","org.springframework.vault.authentication.ReactiveSessionManager","org.springframework.vault.client.WebClientFactory"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java",java.util.Map,"org.springframework.core.env.ConfigurableEnvironment"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/VaultReactiveAutoConfiguration.java","org.springframework.vault.authentication.SessionManager","org.springframework.vault.authentication.ReactiveSessionManager"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-stream-binder-kafka/blob/main","spring-cloud-stream-binder-kafka-streams/src/main/java/org/springframework/cloud/stream/binder/kafka/streams/KafkaStreamsBinderSupportAutoConfiguration.java",java.util.Map,"org.springframework.cloud.stream.binder.kafka.streams.SendToDlqAndContinue"
github.com,"spring-cloud/spring-cloud-vault",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-vault/blob/main","spring-cloud-vault-config/src/main/java/org/springframework/cloud/vault/config/VaultReactiveAutoConfiguration.java","org.springframework.vault.authentication.VaultTokenSupplier","org.springframework.beans.factory.ListableBeanFactory"
