repositoryOrigin,repositoryPath,repositoryBranch,sourcePath,type
github.com,"svok/kotlin-jar2npm-plugin",master,"jar2npm-plugin/src/main/kotlin/com/crowdproj/plugins/jar2npm/Commons.kt",CompilationUnit
github.com,"svok/kotlin-jar2npm-plugin",master,"jar2npm-plugin/src/main/kotlin/com/crowdproj/plugins/jar2npm/KotlinJar2NpmTask.kt",CompilationUnit
github.com,"svok/kotlin-jar2npm-plugin",master,"jar2npm-plugin/src/main/kotlin/com/crowdproj/plugins/jar2npm/KotlinJar2NpmPlugin.kt",CompilationUnit
github.com,"svok/kotlin-jar2npm-plugin",master,"jar2npm-plugin/src/test/kotlin/com/crowdproj/plugins/jar2npm/KotlinJar2NpmPluginTest.kt",CompilationUnit
github.com,melix/jdoctor,main,"jdoctor-build-logic/src/main/kotlin/me/champeau/JavaLibraryExtension.kt",Quark
github.com,"JonathanImperato/loco-strings-sync",master,"buildSrc/src/main/java/Dependencies.kt",Quark
github.com,"JonathanImperato/loco-strings-sync",master,"plugin-build/buildSrc/src/main/java/Dependencies.kt",Quark
github.com,"JonathanImperato/loco-strings-sync",master,"plugin-build/buildSrc/src/main/java/Coordinates.kt",Quark
github.com,"JonathanImperato/loco-strings-sync",master,"plugin-build/plugin/src/main/java/io/github/jonathanimperato/loco/sync/models/LocoConfig.kt",Quark
github.com,"JonathanImperato/loco-strings-sync",master,"plugin-build/plugin/src/main/java/io/github/jonathanimperato/loco/sync/GenerateResourcesTask.kt",Quark
github.com,"JonathanImperato/loco-strings-sync",master,"plugin-build/plugin/src/main/java/io/github/jonathanimperato/loco/sync/LocoSyncPlugin.kt",Quark
github.com,"JonathanImperato/loco-strings-sync",master,"plugin-build/plugin/src/main/java/io/github/jonathanimperato/loco/sync/Extension.kt",Quark
github.com,"sya-ri/minecraft-server-gradle-plugin",master,"buildSrc/src/main/java/BuildPluginsVersion.kt",Quark
github.com,"sya-ri/minecraft-server-gradle-plugin",master,"plugin-build/buildSrc/src/main/java/Coordinates.kt",Quark
github.com,"sya-ri/minecraft-server-gradle-plugin",master,"plugin-build/plugin/src/main/java/dev/s7a/gradle/minecraft/server/MinecraftServerPlugin.kt",Quark
github.com,"sya-ri/minecraft-server-gradle-plugin",master,"plugin-build/plugin/src/main/java/dev/s7a/gradle/minecraft/server/tasks/LaunchMinecraftServerTask.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/util/CurrentState.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/dagger/components/AppComponent.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/dagger/modules/ServiceModule.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/dagger/modules/PresenterModule.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/dagger/modules/RepositoryModule.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/NotebookRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/NoteRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/TaskRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/TagRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/ProfileRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/impl/NoteRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/impl/ProfileRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/impl/TagRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/impl/NotebookRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/core/impl/TaskRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/TrashDependedRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/ProfileDependedRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/BasicRepository.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/impl/TrashDependedRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/impl/BasicRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/repository/impl/ProfileDependedRepositoryImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/database/LavernaDbHelper.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/database/DatabaseManager.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/persistent/database/LavernaContract.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/noteslist/NotesListPresenter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/noteslist/NotesListFragment.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/noteslist/impl/NotesListPresenterImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/noteslist/impl/NotesListFragmentImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/trashlist/TrashListPresenter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/trashlist/TrashListFragment.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/trashlist/impl/TrashListPresenterImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/entitieslist/core/trashlist/impl/TrashListFragmentImpl.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/notecontent/NoteContentFragment.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/fragment/notedetails/NoteDetailsFragment.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/util/consts/FragmentConst.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/util/consts/MarkdownParserConst.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/util/consts/BundleKeysConst.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/util/TimeUtil.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/adapter/datapostset/impl/ChildNotebooksAdapter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/adapter/datapostset/impl/FavouritesListAdapter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/adapter/datapostset/impl/NotebooksListAdapter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/adapter/datapostset/impl/TrashListAdapter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/adapter/datapostset/impl/ChildNotesAdapter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/adapter/datapostset/impl/NotesListAdapter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/activity/BaseActivity.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/activity/notedetail/NoteDetailActivity.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/activity/notedetail/NoteViewModelFactory.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/android/lvrn/lvrnproject/view/activity/notedetail/NoteViewModel.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/SyncService.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/DropboxClientFactory.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/cloud/CloudConverter.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/cloud/json/TagJson.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/cloud/json/NotebookJson.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/cloud/json/JsonEntity.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/cloud/json/NoteJson.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/CloudService.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/service/DropboxService.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/Tag.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/Note.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/Profile.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/base/ProfileDependedEntity.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/base/Entity.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/base/TrashDependedEntity.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/Notebook.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/persistent/entity/Task.kt",Quark
github.com,aint/laverna-android,develop,"app/src/main/java/com/github/valhallalabs/laverna/activity/MainActivity.kt",Quark
github.com,chrisbanes/cheesesquare,master,"app/src/main/java/com/support/android/designlibdemo/CheeseListFragment.kt",Quark
github.com,chrisbanes/cheesesquare,master,"app/src/main/java/com/support/android/designlibdemo/Cheeses.kt",Quark
github.com,chrisbanes/cheesesquare,master,"app/src/main/java/com/support/android/designlibdemo/CheeseDetailActivity.kt",Quark
github.com,chrisbanes/cheesesquare,master,"app/src/main/java/com/support/android/designlibdemo/MainActivity.kt",Quark
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/integrationTest/kotlin/BomTest.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/integrationTest/kotlin/TestData.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/integrationTest/kotlin/MultipleResourcesFilesTest.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/integrationTest/kotlin/GradleSpigotDependencyLoaderTest.kt",ParseError
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/integrationTest/kotlin/SimpleTest.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/integrationTest/kotlin/MPPTest.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/GradleSpigotDependencyLoaderPlugin.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/spigot/PluginYml.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/SpigotDependencyLoaderExtension.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/ExportPluginDependenciesTask.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/utils/GradleExtensions.kt",CompilationUnit
github.com,"NyCodeGHG/gradle-spigot-dependency-loader",main,"src/main/kotlin/de/nycode/gradle/spigot_dependency_loader/KotlinPluginApi.kt",CompilationUnit
github.com,"JetBrains/teamcity-investigations-auto-assigner",master,"src/test/java/jetbrains/buildServer/investigationsAutoAssigner/persistent/SuggestionsDaoTest.kt",CompilationUnit
github.com,"JetBrains/teamcity-investigations-auto-assigner",master,"src/test/java/jetbrains/buildServer/investigationsAutoAssigner/persistent/AssignerResultsFilePathTest.kt",CompilationUnit
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,"src/main/kotlin/com/github/MrRogerHuang/GradleProjectRunner.kt",CompilationUnit
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,"src/main/kotlin/com/github/MrRogerHuang/GradleProjectInfo.kt",CompilationUnit
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,"src/main/kotlin/com/github/MrRogerHuang/DefaultModel.kt",CompilationUnit
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,"src/main/kotlin/com/github/MrRogerHuang/GradleProjectInfoPlugin.kt",CompilationUnit
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,"src/test/kotlin/com/github/MrRogerHuang/Test.kt",CompilationUnit
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,"example/src/main/kotlin/com/github/MrRogerHuang/Example.kt",CompilationUnit
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"runtime/src/main/kotlin/io/testaxis/coveragepertest/runtime/JUnit5Extension.kt",CompilationUnit
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"buildSrc/src/main/java/Dependencies.kt",Quark
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"plugin-build/buildSrc/src/main/java/Dependencies.kt",Quark
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"plugin-build/buildSrc/src/main/java/Coordinates.kt",Quark
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"plugin-build/plugin/src/test/kotlin/io/testaxis/coveragepertest/CoveragePerTestPluginTest.kt",Quark
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"plugin-build/plugin/src/main/kotlin/io/testaxis/coveragepertest/CoveragePerTestExtension.kt",Quark
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"plugin-build/plugin/src/main/kotlin/io/testaxis/coveragepertest/CoveragePerTestReportTask.kt",Quark
github.com,"testaxis/coverage-per-test-gradle-plugin",master,"plugin-build/plugin/src/main/kotlin/io/testaxis/coveragepertest/CoveragePerTestPlugin.kt",Quark
github.com,trello/RxLifecycle,master,"rxlifecycle-sample/src/main/kotlin/com/trello/rxlifecycle4/sample/KotlinActivity.kt",Quark
github.com,trello/RxLifecycle,master,"rxlifecycle-android-lifecycle-kotlin/src/main/java/com/trello/rxlifecycle4/android/lifecycle/kotlin/rxlifecycle.kt",Quark
github.com,trello/RxLifecycle,master,"rxlifecycle-kotlin/src/main/java/com/trello/rxlifecycle4/kotlin/rxlifecycle.kt",Quark
github.com,GoogleContainerTools/jib,master,"examples/ktor/src/main/kotlin/example/ktor/App.kt",Quark
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/NowPlayingRecognitionsPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/AutofillPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/ContentCapturePerformanceDataPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/PecanContextPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/GPPServicePolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/SafecommsPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/AmbientContextPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/LiveTranslatePolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/SearchPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/ToastQueryPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/AppLaunchPredictionMetricsPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/PecanMessageEventPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/SmartSelectLearningPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/PlatformLoggingPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/SmartSelectAnalyticsPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/NowPlayingUsagePolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/PecanLatencyAnalyticsEventPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/PecanConversationFragmentEventPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/PecanConversationThreadEventPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/assets/federatedcompute/PecanUsageEventPolicy_FederatedCompute.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/Policy.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/PolicyMap.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/capabilities/Capability.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/capabilities/Capabilities.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/proto/PolicyProto.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/proto/AnnotationProto.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/annotation/AnnotationBuilder.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/annotation/AnnotationParam.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/api/annotation/Annotation.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/impl/AssetLoader.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/policies/impl/ProdPoliciesModule.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/fl/federatedcompute/statsd/examplegenerator/DefaultExamplesGenerator.kt",PlainText
github.com,"google/private-compute-services",master,"src/com/google/android/as/oss/fl/federatedcompute/statsd/examplegenerator/ExamplesGenerator.kt",PlainText
github.com,"gradle/configuration-cache-report",main,.teamcity/Project.kt,Quark
github.com,"gradle/configuration-cache-report",main,"buildSrc/src/main/kotlin/gradlebuild/configcachereport/tasks/MergeReportAssets.kt",Quark
github.com,"gradle/configuration-cache-report",main,"buildSrc/src/main/kotlin/gradlebuild/configcachereport/tasks/VerifyDevWorkflow.kt",Quark
github.com,"gradle/configuration-cache-report",main,src/main/kotlin/Main.kt,Quark
github.com,"gradle/configuration-cache-report",main,"src/main/kotlin/elmish/View.kt",Quark
github.com,"gradle/configuration-cache-report",main,"src/main/kotlin/elmish/Component.kt",Quark
github.com,"gradle/configuration-cache-report",main,"src/main/kotlin/elmish/tree/TreeView.kt",Quark
github.com,"gradle/configuration-cache-report",main,"src/main/kotlin/data/ListExtensions.kt",Quark
github.com,"gradle/configuration-cache-report",main,"src/main/kotlin/data/Trie.kt",Quark
github.com,"gradle/configuration-cache-report",main,"src/main/kotlin/ConfigurationCacheReportPage.kt",Quark
github.com,"reyerizo/jcstress-gradle-plugin",master,"src/integration/resources/simple-application-new-gradle-apisample-kt/src/main/kotlin/com/github/erizo/gradle/jcstress/test/simple/AtomicInt.kt",Quark
github.com,"jerzykrlk/jcstress-gradle-plugin",master,"src/integration/resources/simple-application-new-gradle-apisample-kt/src/main/kotlin/com/github/erizo/gradle/jcstress/test/simple/AtomicInt.kt",Quark
github.com,"SharifPoetra/thunder-java",master,"src/main/java/com/sharif/thunder/commands/fun/BobRossCommand.kt",CompilationUnit
github.com,"SharifPoetra/thunder-java",master,"src/main/java/com/sharif/thunder/commands/fun/BatSlapCommand.kt",CompilationUnit
github.com,"SharifPoetra/thunder-java",master,"src/main/java/com/sharif/thunder/commands/fun/SayCommand.kt",CompilationUnit
github.com,"SharifPoetra/thunder-java",master,"src/main/java/com/sharif/thunder/commands/fun/ChooseCommand.kt",CompilationUnit
github.com,"SharifPoetra/thunder-java",master,"src/main/java/com/sharif/thunder/commands/UtilitiesCommand.kt",CompilationUnit
github.com,"SharifPoetra/thunder-java",master,"src/main/java/com/sharif/thunder/commands/AdministrationCommand.kt",CompilationUnit
github.com,"aaschmid/gradle-cpd-plugin",master,"src/test/resources/test-data/kotlin/de/aaschmid/test/CpdLogger.kt",Quark
github.com,"aaschmid/gradle-cpd-plugin",master,"src/test/resources/test-data/kotlin/de/aaschmid/test/CpdLogger2.kt",Quark
github.com,"AlexRogalskiy/android-motion-layout",master,"app/src/test/java/com/faob/motionlayoutexamples/ExampleUnitTest.kt",Quark
github.com,"AlexRogalskiy/android-motion-layout",master,"app/src/main/java/com/faob/motionlayoutexamples/RecyclerViewDetailActivity.kt",Quark
github.com,"AlexRogalskiy/android-motion-layout",master,"app/src/main/java/com/faob/motionlayoutexamples/CardDetailActivity.kt",Quark
github.com,"AlexRogalskiy/android-motion-layout",master,"app/src/main/java/com/faob/motionlayoutexamples/SlideMenuActivity.kt",Quark
github.com,"AlexRogalskiy/android-motion-layout",master,"app/src/main/java/com/faob/motionlayoutexamples/MainActivity.kt",Quark
github.com,"AlexRogalskiy/android-motion-layout",master,"app/src/androidTest/java/com/faob/motionlayoutexamples/ExampleInstrumentedTest.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/util/BrowserUtil.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/util/T.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/util/InflateUtil.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/util/ColorUtil.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/util/HtmlUtils.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/movie/model/MovieRepository.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/movie/MovieFragment.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/movie/MovieDetailActivity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/movie/service/MovieService.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/KotlinApplication.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/login/model/LoginRepository.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/login/service/LoginService.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/login/RegActivity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/login/LoginActivity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/login/event/LoginSuccessEvent.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/login/event/LogoutSuccessEvent.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/widget/WishListIconView.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/widget/LoadingDialog.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/opensource/OpenSourceActivity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/opensource/bean/OpenSourceData.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/SplashActivity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/service/subscriber/HttpResultSubscriber.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/service/subscriber/DefaultHttpResultSubscriber.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/service/entity/HttpResultEntity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/service/entity/HttpErrorResponseEntity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/service/entity/BaseEntity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/service/exception/HttpResultException.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/service/ServiceFactory.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/setting/SettingActivity.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/WanAndroidFragment.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/model/WanAndroidRepository.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/model/bean/SystemTag.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/model/bean/RecommendItem.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/model/bean/RecommendTag.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/model/bean/RecommendList.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/model/bean/SystemTagArticleList.kt",Quark
github.com,Leeeyou/iRead,master,"app/src/main/java/com/leeeyou/wanandroid/model/bean/Banner.kt",Quark
