repositoryOrigin,repositoryPath,repositoryBranch,buildToolType,buildToolVersion,lstSerializerVersion,timestampEpochMillis,timestampUtc
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918255178,"2023-08-13T09:17:35.178068909Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917443781,"2023-08-13T09:04:03.781339480Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918062274,"2023-08-13T09:14:22.274518584Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917676385,"2023-08-13T09:07:56.385492226Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918977269,"2023-08-13T09:29:37.269700025Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918815217,"2023-08-13T09:26:55.217385644Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918922725,"2023-08-13T09:28:42.725543378Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918844259,"2023-08-13T09:27:24.259184703Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917712664,"2023-08-13T09:08:32.664181928Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918666614,"2023-08-13T09:24:26.614086388Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691919071195,"2023-08-13T09:31:11.195355341Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918158053,"2023-08-13T09:15:58.053909377Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917609942,"2023-08-13T09:06:49.942452054Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918420294,"2023-08-13T09:20:20.294700656Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918630448,"2023-08-13T09:23:50.448987207Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917859976,"2023-08-13T09:10:59.976277429Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917566859,"2023-08-13T09:06:06.859959299Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918375435,"2023-08-13T09:19:35.435712950Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917805328,"2023-08-13T09:10:05.328144752Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918880385,"2023-08-13T09:28:00.385153039Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917757110,"2023-08-13T09:09:17.110983839Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691919018177,"2023-08-13T09:30:18.177818809Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918532152,"2023-08-13T09:22:12.152486231Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918206676,"2023-08-13T09:16:46.676508711Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691919124028,"2023-08-13T09:32:04.028495844Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918287722,"2023-08-13T09:18:07.722095799Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917288086,"2023-08-13T09:01:28.086804575Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918705807,"2023-08-13T09:25:05.807558807Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691918751127,"2023-08-13T09:25:51.127941934Z"
github.com,"spring-projects/spring-integration",main,Gradle,1.2.6,1.33.1,1691917137419,"2023-08-13T08:58:57.419706266Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890670744,"2023-08-13T01:37:50.744452576Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691889913274,"2023-08-13T01:25:13.274931664Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890512033,"2023-08-13T01:35:12.033745867Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890536751,"2023-08-13T01:35:36.751086460Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890368963,"2023-08-13T01:32:48.963652525Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890284143,"2023-08-13T01:31:24.143131533Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890459470,"2023-08-13T01:34:19.470321959Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890584662,"2023-08-13T01:36:24.662261526Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890615038,"2023-08-13T01:36:55.038140814Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890487178,"2023-08-13T01:34:47.178919699Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890562304,"2023-08-13T01:36:02.304450789Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890698021,"2023-08-13T01:38:18.021916143Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890641933,"2023-08-13T01:37:21.933059918Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890317405,"2023-08-13T01:31:57.405659270Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890221311,"2023-08-13T01:30:21.311618912Z"
github.com,"spring-cloud/spring-cloud-consul",main,Maven,1.7.1,1.33.1,1691890429126,"2023-08-13T01:33:49.126472569Z"
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691926949076,2023-08-13T11:42:29.076Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691927023976,2023-08-13T11:43:43.976Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691927083582,2023-08-13T11:44:43.582Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691926914778,2023-08-13T11:41:54.778Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691927048508,2023-08-13T11:44:08.508Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691926993813,2023-08-13T11:43:13.813Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691927067690,2023-08-13T11:44:27.690Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691927036084,2023-08-13T11:43:56.084Z
github.com,Netflix/hollow,master,Gradle,1.2.6,1.33.1,1691927013013,2023-08-13T11:43:33.013Z
github.com,"spring-cloud/spring-cloud-schema-registry",main,Maven,1.7.1,1.33.1,1691868043799,2023-08-12T19:20:43.799Z
github.com,"spring-cloud/spring-cloud-schema-registry",main,Maven,1.7.1,1.33.1,1691868061450,2023-08-12T19:21:01.450Z
github.com,"spring-cloud/spring-cloud-schema-registry",main,Maven,1.7.1,1.33.1,1691868101274,2023-08-12T19:21:41.274Z
github.com,"spring-cloud/spring-cloud-schema-registry",main,Maven,1.7.1,1.33.1,1691868106515,2023-08-12T19:21:46.515Z
github.com,"spring-cloud/spring-cloud-schema-registry",main,Maven,1.7.1,1.33.1,1691868052951,2023-08-12T19:20:52.951Z
github.com,"spring-projects/spring-batch-extensions",main,Cli,v0.2.50,1.33.0,,
github.com,"spring-projects/spring-amqp",main,Gradle,1.2.6,1.33.1,1691850399919,"2023-08-12T14:26:39.919168127Z"
github.com,"spring-projects/spring-amqp",main,Gradle,1.2.6,1.33.1,1691850465684,"2023-08-12T14:27:45.684468740Z"
github.com,"spring-projects/spring-amqp",main,Gradle,1.2.6,1.33.1,1691850524669,"2023-08-12T14:28:44.669326568Z"
github.com,"spring-projects/spring-amqp",main,Gradle,1.2.6,1.33.1,1691850543371,"2023-08-12T14:29:03.371158324Z"
github.com,"spring-projects/spring-amqp",main,Gradle,1.2.6,1.33.1,1691850432272,"2023-08-12T14:27:12.272384357Z"
github.com,"spring-projects/spring-amqp",main,Gradle,1.2.6,1.33.1,1691850451263,"2023-08-12T14:27:31.263242751Z"
github.com,"spring-projects/spring-amqp",main,Gradle,1.2.6,1.33.1,1691850507245,"2023-08-12T14:28:27.245878215Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893413410,"2023-08-13T02:23:33.410730172Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893504366,"2023-08-13T02:25:04.366333215Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894748555,"2023-08-13T02:45:48.555752816Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691895021186,"2023-08-13T02:50:21.186683942Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894999994,"2023-08-13T02:49:59.994441167Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893433765,"2023-08-13T02:23:53.765348500Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894920428,"2023-08-13T02:48:40.428794307Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893677781,"2023-08-13T02:27:57.781521899Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894229370,"2023-08-13T02:37:09.370749977Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691895041146,"2023-08-13T02:50:41.146626215Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894054459,"2023-08-13T02:34:14.459409936Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894870768,"2023-08-13T02:47:50.768632004Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893641102,"2023-08-13T02:27:21.102631942Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893746159,"2023-08-13T02:29:06.159835450Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893713004,"2023-08-13T02:28:33.004072921Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894121471,"2023-08-13T02:35:21.471245255Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894547899,"2023-08-13T02:42:27.899770551Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893796691,"2023-08-13T02:29:56.691455540Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894974995,"2023-08-13T02:49:34.995980804Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893528697,"2023-08-13T02:25:28.697110637Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894672195,"2023-08-13T02:44:32.195546044Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894521850,"2023-08-13T02:42:01.850786199Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894078310,"2023-08-13T02:34:38.310898260Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691895067327,"2023-08-13T02:51:07.327116238Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894845471,"2023-08-13T02:47:25.471607911Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894420988,"2023-08-13T02:40:20.988589765Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691895100042,"2023-08-13T02:51:40.042497318Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893469669,"2023-08-13T02:24:29.669444307Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894375006,"2023-08-13T02:39:35.006454951Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893352793,"2023-08-13T02:22:32.793353924Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894026125,"2023-08-13T02:33:46.125287727Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691895127647,"2023-08-13T02:52:07.647473959Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893321752,"2023-08-13T02:22:01.752240730Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894281584,"2023-08-13T02:38:01.584108405Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893819707,"2023-08-13T02:30:19.707416009Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894102318,"2023-08-13T02:35:02.318461648Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894171826,"2023-08-13T02:36:11.826374180Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893862359,"2023-08-13T02:31:02.359029173Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894596213,"2023-08-13T02:43:16.213360285Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894200242,"2023-08-13T02:36:40.242328951Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894948664,"2023-08-13T02:49:08.664248211Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691895149319,"2023-08-13T02:52:29.319538062Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893961102,"2023-08-13T02:32:41.102646921Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894771493,"2023-08-13T02:46:11.493449511Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894620486,"2023-08-13T02:43:40.486007259Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893573268,"2023-08-13T02:26:13.268116828Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894142924,"2023-08-13T02:35:42.924871025Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894819326,"2023-08-13T02:46:59.326968514Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893841750,"2023-08-13T02:30:41.750722187Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894721049,"2023-08-13T02:45:21.049864368Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894303842,"2023-08-13T02:38:23.842919577Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894395651,"2023-08-13T02:39:55.651039738Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894696433,"2023-08-13T02:44:56.433530979Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894473418,"2023-08-13T02:41:13.418764767Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893381924,"2023-08-13T02:23:01.924995568Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893608153,"2023-08-13T02:26:48.153389524Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691895176219,"2023-08-13T02:52:56.219977960Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894256071,"2023-08-13T02:37:36.071584117Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894645731,"2023-08-13T02:44:05.731801709Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894571059,"2023-08-13T02:42:51.059353172Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894354426,"2023-08-13T02:39:14.426859484Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894495124,"2023-08-13T02:41:35.124381803Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893896397,"2023-08-13T02:31:36.397376708Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893927877,"2023-08-13T02:32:07.877422554Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894328818,"2023-08-13T02:38:48.818396975Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893767964,"2023-08-13T02:29:27.964853991Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894896839,"2023-08-13T02:48:16.839144591Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893545862,"2023-08-13T02:25:45.862303041Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894796240,"2023-08-13T02:46:36.240717651Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691893985013,"2023-08-13T02:33:05.013561336Z"
github.com,"spring-projects/spring-integration-samples",main,Gradle,1.2.6,1.33.1,1691894445280,"2023-08-13T02:40:45.280406322Z"
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691918010734,2023-08-13T09:13:30.734Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917886227,2023-08-13T09:11:26.227Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917916515,2023-08-13T09:11:56.515Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917910462,2023-08-13T09:11:50.462Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917860625,2023-08-13T09:11:00.625Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917941458,2023-08-13T09:12:21.458Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917869650,2023-08-13T09:11:09.650Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917904178,2023-08-13T09:11:44.178Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917896771,2023-08-13T09:11:36.771Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691918026184,2023-08-13T09:13:46.184Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917922848,2023-08-13T09:12:02.848Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917926447,2023-08-13T09:12:06.447Z
github.com,"spring-cloud/spring-cloud-deployer",main,Maven,1.7.1,1.33.1,1691917852139,2023-08-13T09:10:52.139Z
github.com,Netflix/curator,master,Maven,1.7.1,1.33.1,1691928621310,2023-08-13T12:10:21.310Z
github.com,"spring-projects/spring-data-gemfire-sts-templates",master,Maven,1.7.1,1.33.1,1691889314046,2023-08-13T01:15:14.046Z
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859840259,"2023-08-12T17:04:00.259851070Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859762493,"2023-08-12T17:02:42.493519228Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859792410,"2023-08-12T17:03:12.410139933Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859868201,"2023-08-12T17:04:28.201379061Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859806287,"2023-08-12T17:03:26.287155594Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859743637,"2023-08-12T17:02:23.637101071Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859852906,"2023-08-12T17:04:12.906579692Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859781019,"2023-08-12T17:03:01.019776335Z"
github.com,"spring-projects/spring-restdocs",main,Gradle,1.2.6,1.33.1,1691859827278,"2023-08-12T17:03:47.278186378Z"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,Maven,1.7.1,1.33.1,1691883695694,"2023-08-12T23:41:35.694360115Z"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,Maven,1.7.1,1.33.1,1691883743232,"2023-08-12T23:42:23.232429219Z"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,Maven,1.7.1,1.33.1,1691883793167,"2023-08-12T23:43:13.167838292Z"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,Maven,1.7.1,1.33.1,1691883819002,"2023-08-12T23:43:39.002931847Z"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,Maven,1.7.1,1.33.1,1691883778353,"2023-08-12T23:42:58.353679931Z"
github.com,"spring-cloud/spring-cloud-stream-binder-kafka",main,Maven,1.7.1,1.33.1,1691883767796,"2023-08-12T23:42:47.796893395Z"
github.com,"spring-projects/spring-integration-extensions",main,Cli,v0.2.50,1.33.0,,
github.com,"spring-projects/spring-guice",main,Maven,1.7.1,1.33.1,1691871700660,"2023-08-12T20:21:40.660314Z"
github.com,"spring-projects/spring-session-data-mongodb-examples",main,Maven,1.7.1,1.33.1,1691926901452,2023-08-13T11:41:41.452Z
github.com,"spring-projects/spring-session-data-mongodb-examples",main,Maven,1.7.1,1.33.1,1691926909131,2023-08-13T11:41:49.131Z
github.com,"spring-projects/spring-session-data-mongodb-examples",main,Maven,1.7.1,1.33.1,1691926892668,2023-08-13T11:41:32.668Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848437333,2023-08-12T13:53:57.333Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848575158,2023-08-12T13:56:15.158Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848363320,2023-08-12T13:52:43.320Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848398253,2023-08-12T13:53:18.253Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848622009,2023-08-12T13:57:02.009Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848771108,2023-08-12T13:59:31.108Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848599553,2023-08-12T13:56:39.553Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848756094,2023-08-12T13:59:16.094Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848471783,2023-08-12T13:54:31.783Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848460209,2023-08-12T13:54:20.209Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848494488,2023-08-12T13:54:54.488Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848482434,2023-08-12T13:54:42.434Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848426738,2023-08-12T13:53:46.738Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848447706,2023-08-12T13:54:07.706Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848740432,2023-08-12T13:59:00.432Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848610483,2023-08-12T13:56:50.483Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848665015,2023-08-12T13:57:45.015Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848727031,2023-08-12T13:58:47.031Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848506583,2023-08-12T13:55:06.583Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848691615,2023-08-12T13:58:11.615Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848527129,2023-08-12T13:55:27.129Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848587139,2023-08-12T13:56:27.139Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848713248,2023-08-12T13:58:33.248Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848383046,2023-08-12T13:53:03.046Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848641783,2023-08-12T13:57:21.783Z
github.com,Netflix/spectator,main,Gradle,1.2.6,1.33.1,1691848414702,2023-08-12T13:53:34.702Z
github.com,"spring-projects/spring-data-neo4j",main,Maven,1.7.1,1.33.1,1691869587682,"2023-08-12T19:46:27.682826979Z"
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918914565,2023-08-13T09:28:34.565Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918965728,2023-08-13T09:29:25.728Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918941431,2023-08-13T09:29:01.431Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918886931,2023-08-13T09:28:06.931Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918899186,2023-08-13T09:28:19.186Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918927839,2023-08-13T09:28:47.839Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918840044,2023-08-13T09:27:20.044Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918953030,2023-08-13T09:29:13.030Z
github.com,Netflix/dyno,master,Gradle,1.2.6,1.33.1,1691918869240,2023-08-13T09:27:49.240Z
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866034132,"2023-08-12T18:47:14.132562612Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866116930,"2023-08-12T18:48:36.930401418Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866010477,"2023-08-12T18:46:50.477127787Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866129675,"2023-08-12T18:48:49.675146252Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691865810192,"2023-08-12T18:43:30.192123747Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866151776,"2023-08-12T18:49:11.776861217Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866140406,"2023-08-12T18:49:00.406409601Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866087604,"2023-08-12T18:48:07.604566723Z"
github.com,"spring-cloud/spring-cloud-config",main,Maven,1.7.1,1.33.1,1691866162026,"2023-08-12T18:49:22.026279956Z"
github.com,"spring-projects/spring-tuple",master,Maven,1.7.1,1.33.1,1691902701590,2023-08-13T04:58:21.590Z
