repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,projectName,sourceSet,groupId,artifactId,version,datedSnapshotVersion,scope,depth
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP IAP Authentication Module",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Firebase Auth module",main,org.springframework,spring-aop,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Firebase Auth module",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Autoconfigure Module",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Autoconfigure Module",main,org.springframework,spring-webmvc,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Autoconfigure Module",main,org.springframework,spring-jdbc,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Autoconfigure Module",main,org.springframework,spring-messaging,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Core Module",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Core Module",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Stackdriver Logging Module",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Stackdriver Logging Module",main,org.springframework,spring-webmvc,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Pub/Sub Module",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Pub/Sub Module",main,org.springframework,spring-aop,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Storage Module",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Storage Module",main,org.springframework,spring-messaging,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Module",main,org.springframework,spring-beans,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Module",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Module",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Module",main,org.springframework,spring-tx,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Spanner Module",main,org.springframework,spring-beans,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Spanner Module",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Spanner Module",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Spanner Module",main,org.springframework,spring-tx,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Firestore Module",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Firestore Module",main,org.springframework,spring-beans,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Firestore Module",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Firestore Module",main,org.springframework,spring-tx,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Support Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Pub/Sub Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Stream",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Stream",main,org.springframework,spring-messaging,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Pub/Sub Bus Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,3
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Pub/Sub Bus Starter",main,org.springframework,spring-aop,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Config Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Starter",main,org.springframework,spring-beans,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Spanner Starter",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Spanner Starter",main,org.springframework,spring-tx,5.2.14.RELEASE,5.2.14.RELEASE,compile,0
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Firestore Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Stackdriver Logging Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Stackdriver Monitoring Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Security IAP Starter",main,org.springframework,spring-web,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Security IAP Starter",main,org.springframework,spring-expression,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud SQL MySQL Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud SQL MySQL Starter",main,org.springframework,spring-jdbc,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud SQL PostgreSQL Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud SQL PostgreSQL Starter",main,org.springframework,spring-jdbc,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Storage Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Storage Starter",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Trace Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Trace Starter",main,org.springframework,spring-aop,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Vision Starter",main,org.springframework,spring-context,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Vision Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Documentation",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Foundry",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Cloud Cloud Foundry Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Data Firestore Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP BigQuery Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP BigQuery Starter",main,org.springframework,spring-aop,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Security Firebase Starter",main,org.springframework,spring-web,5.2.14.RELEASE,5.2.14.RELEASE,compile,3
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Security Firebase Starter",main,org.springframework,spring-expression,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Pub/Sub Starter",main,org.springframework,spring-core,5.2.14.RELEASE,5.2.14.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Runtime Configuration Code Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Trace Code Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Logging Code Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP SQL MySQL Starter Code Sample",main,org.springframework,spring-jdbc,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP SQL MySQL Starter Code Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Integration Pub/Sub Sender Code Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Integration Pub/Sub Sender Code Sample",main,org.springframework,spring-aop,5.2.7.RELEASE,5.2.7.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Integration Pub/Sub Receiver Code Sample",main,org.springframework,spring-aop,5.2.7.RELEASE,5.2.7.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Integration Pub/Sub Polling Receiver Code Sample",main,org.springframework,spring-aop,5.2.7.RELEASE,5.2.7.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Integration Pub/Sub Integration Test",main,org.springframework,spring-aop,5.2.7.RELEASE,5.2.7.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Integration Pub/Sub Integration Test",main,org.springframework,spring-web,5.2.7.RELEASE,5.2.7.RELEASE,compile,1
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Storage Sample",main,org.springframework,spring-context,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Storage Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Spanner Code Sample",main,org.springframework,spring-context,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Spanner Code Sample",main,org.springframework,spring-web,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Spanner Code Sample",main,org.springframework,spring-aop,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Code Sample",main,org.springframework,spring-beans,5.2.7.RELEASE,5.2.7.RELEASE,compile,3
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Code Sample",main,org.springframework,spring-web,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Bookshelf Code Sample",main,org.springframework,spring-context,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Bookshelf Code Sample",main,org.springframework,spring-web,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Datastore Bookshelf Code Sample",main,org.springframework,spring-beans,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Pub/Sub Code Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP with Spring Data JPA Code Sample",main,org.springframework,spring-aop,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Vision API Sample",main,org.springframework,spring-core,5.2.7.RELEASE,5.2.7.RELEASE,compile,2
github.com,"spring-cloud/spring-cloud-gcp",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-gcp/blob/main","Spring Cloud GCP Vision API Sample",main,org.springframework,spring-web,5.2.7.RELEASE,5.2.7.RELEASE,compile,1
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","Spring Data Redis",main,org.springframework,spring-context,6.1.1,6.1.1,compile,1
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","Spring Data Redis",main,org.springframework,spring-tx,6.1.1,6.1.1,compile,0
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","Spring Data Redis",main,org.springframework,spring-oxm,6.1.1,6.1.1,compile,0
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","Spring Data Redis",main,org.springframework,spring-aop,6.1.1,6.1.1,compile,0
github.com,"spring-projects/spring-data-redis",main,GITHUB,"https://github.com/spring-projects/spring-data-redis/blob/main","Spring Data Redis",main,org.springframework,spring-context-support,6.1.1,6.1.1,compile,0
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-cloudfoundry-commons",main,org.springframework,spring-core,5.3.15,5.3.15,compile,1
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-cloudfoundry-commons",main,org.springframework,spring-context,5.3.15,5.3.15,compile,2
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-cloudfoundry-discovery",main,org.springframework,spring-core,5.3.15,5.3.15,compile,2
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-cloudfoundry-discovery",main,org.springframework,spring-context,5.3.15,5.3.15,compile,2
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-cloudfoundry-discovery",main,org.springframework,spring-web,5.3.15,5.3.15,compile,1
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-cloudfoundry-web",main,org.springframework,spring-core,5.3.15,5.3.15,compile,2
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-cloudfoundry-sample",main,org.springframework,spring-core,5.3.15,5.3.15,compile,2
github.com,"spring-cloud/spring-cloud-cloudfoundry",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-cloudfoundry/blob/main","spring-cloud-starter-cloudfoundry",main,org.springframework,spring-context,5.3.15,5.3.15,compile,3
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer SPI",main,org.springframework,spring-core,5.3.31,5.3.31,compile,0
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer SPI",main,org.springframework,spring-web,5.3.31,5.3.31,compile,0
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Resource Docker",main,org.springframework,spring-core,5.3.31,5.3.31,compile,0
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Resource Maven",main,org.springframework,spring-core,5.3.31,5.3.31,compile,0
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","spring-cloud-deployer-spi-test-app",main,org.springframework,spring-core,5.3.31,5.3.31,compile,2
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","spring-cloud-deployer-spi-test",main,org.springframework,spring-core,5.3.31,5.3.31,compile,1
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","spring-cloud-deployer-spi-test",main,org.springframework,spring-webmvc,5.3.31,5.3.31,compile,2
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","spring-cloud-deployer-spi-test",main,org.springframework,spring-test,5.3.31,5.3.31,compile,1
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Resource Support",main,org.springframework,spring-context,5.3.31,5.3.31,compile,0
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","spring-cloud-deployer-spi-scheduler-test-app",main,org.springframework,spring-core,5.3.31,5.3.31,compile,2
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Autoconfigure",main,org.springframework,spring-core,5.3.31,5.3.31,compile,1
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Autoconfigure",main,org.springframework,spring-context,5.3.31,5.3.31,compile,1
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Local",main,org.springframework,spring-core,5.3.31,5.3.31,compile,1
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Local",main,org.springframework,spring-context,5.3.31,5.3.31,compile,2
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Local",main,org.springframework,spring-web,5.3.31,5.3.31,compile,0
github.com,"spring-cloud/spring-cloud-deployer",main,GITHUB,"https://github.com/spring-cloud/spring-cloud-deployer/blob/main","Spring Cloud Deployer Kubernetes",main,org.springframework,spring-core,5.3.31,5.3.31,compile,1
