repositoryOrigin,repositoryPath,repositoryBranch,buildTool,groupId,artifactId,version,dependencyGroupId,dependencyArtifactId,dependencyVersion,direct
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-server,,"org.springframework.security",spring-security-config,5.7.10,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-server,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-server,,org.springframework.boot,spring-boot-starter,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-server,,"grpc-spring-boot-starter.examples",grpc-lib,unspecified,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-server,,net.devh,"grpc-server-spring-boot-starter",2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-server,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-server,,org.springframework.boot,spring-boot-starter,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,io.grpc,grpc-services,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,net.devh,grpc-common-spring-boot,2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,"org.springframework.cloud","spring-cloud-starter-sleuth",3.1.9,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,org.springframework.boot,"spring-boot-starter-actuator",2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,io.grpc,grpc-netty,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,io.grpc,grpc-stub,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,io.grpc,grpc-netty-shaded,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,"org.springframework.cloud","spring-cloud-starter-zookeeper-discovery",3.1.4,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,"org.springframework.cloud","spring-cloud-starter-netflix-eureka-client",3.1.7,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,com.alibaba.cloud,"spring-cloud-starter-alibaba-nacos-discovery",2021.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,io.grpc,grpc-protobuf,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,io.zipkin.brave,"brave-instrumentation-grpc",5.13.9,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,"org.springframework.cloud","spring-cloud-starter-consul-discovery",3.1.4,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,io.grpc,grpc-api,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,"org.springframework.security",spring-security-core,5.7.10,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-server-spring-boot-autoconfigure",,org.springframework.boot,spring-boot-starter,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,io.grpc,grpc-protobuf,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,net.devh,"grpc-server-spring-boot-starter",2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.22,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,net.devh,grpc-common-spring-boot,2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,io.grpc,grpc-stub,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,io.grpc,grpc-netty-shaded,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,tests,,net.devh,"grpc-client-spring-boot-starter",2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-eureka-server,,"org.springframework.cloud","spring-cloud-starter-netflix-eureka-server",3.1.7,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-eureka-server,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-eureka-server,,org.springframework.boot,"spring-boot-starter-actuator",2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,javax.inject,javax.inject,1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,net.devh,grpc-common-spring-boot,2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,"org.springframework.cloud","spring-cloud-starter-sleuth",3.1.9,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,org.springframework.boot,"spring-boot-starter-actuator",2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,io.grpc,grpc-netty,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,io.grpc,grpc-stub,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,io.grpc,grpc-netty-shaded,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,"org.springframework.cloud","spring-cloud-starter-netflix-eureka-client",3.1.7,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,io.grpc,grpc-protobuf,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,io.zipkin.brave,"brave-instrumentation-grpc",5.13.9,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,"org.springframework.cloud","spring-cloud-starter-consul-discovery",3.1.4,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,io.netty,"netty-transport-native-epoll",4.1.94.Final,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,"grpc-client-spring-boot-autoconfigure",,org.springframework.boot,spring-boot-starter,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-server,,"grpc-spring-boot-starter.examples",grpc-lib,unspecified,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-server,,net.devh,"grpc-server-spring-boot-starter",2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-server,,"org.springframework.cloud","spring-cloud-starter-consul-discovery",3.1.4,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-server,,org.springframework.boot,spring-boot-starter-web,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-server,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-server,,org.springframework.boot,"spring-boot-starter-actuator",2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,grpc-lib,,io.grpc,grpc-protobuf,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,grpc-lib,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,grpc-lib,,io.grpc,grpc-stub,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,grpc-lib,,io.grpc,grpc-netty-shaded,1.56.1,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-client,,"grpc-spring-boot-starter.examples",grpc-lib,unspecified,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-client,,org.springframework.boot,spring-boot-starter-web,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-client,,"org.springframework.security",spring-security-core,5.7.10,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-client,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,security-grpc-client,,net.devh,"grpc-client-spring-boot-starter",2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-client,,"grpc-spring-boot-starter.examples",grpc-lib,unspecified,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-client,,"org.springframework.cloud","spring-cloud-starter-consul-discovery",3.1.4,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-client,,org.springframework.boot,spring-boot-starter-web,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-client,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-client,,org.springframework.boot,"spring-boot-starter-actuator",2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,cloud-grpc-client,,net.devh,"grpc-client-spring-boot-starter",2.15.0-SNAPSHOT,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-client,,"grpc-spring-boot-starter.examples",grpc-lib,unspecified,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-client,,org.springframework.boot,spring-boot-starter-web,2.7.14,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-client,,org.projectlombok,lombok,1.18.28,true
github.com,"yidongnan/grpc-spring-boot-starter",master,Gradle,,local-grpc-client,,net.devh,"grpc-client-spring-boot-starter",2.15.0-SNAPSHOT,true
github.com,"twitch4j/twitch4j-chatbot-kotlin",master,Gradle,,twitch4j-chatbot-kotlin,,com.github.twitch4j,twitch4j,1.12.0,true
github.com,"twitch4j/twitch4j-chatbot-kotlin",master,Gradle,,twitch4j-chatbot-kotlin,,"com.fasterxml.jackson.dataformat",jackson-dataformat-yaml,2.13.4,true
github.com,"twitch4j/twitch4j-chatbot-kotlin",master,Gradle,,twitch4j-chatbot-kotlin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.7.10,true
github.com,"twitch4j/twitch4j-chatbot-kotlin",master,Gradle,,twitch4j-chatbot-kotlin,,ch.qos.logback,logback-classic,1.3.1,true
github.com,"evestera/gradle-depsize-plugin",main,Gradle,,gradle-depsize-plugin,,org.jetbrains.kotlin,kotlin-bom,1.4.20,true
github.com,"evestera/gradle-depsize-plugin",main,Gradle,,gradle-depsize-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.20,true
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,Gradle,,sample-kotlin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.5.21,true
github.com,"PixelOutlaw/pixeloutlaw-gradle-plugin",main,Gradle,,sample-kotlin,,org.jetbrains.kotlin,kotlin-reflect,1.5.21,true
github.com,"grimmjo/jaxrs-analyzer-gradle-plugin",master,Gradle,,"jaxrs-analyzer-gradle-plugin",,com.sebastian-daschner,jaxrs-analyzer,0.17,true
github.com,"grimmjo/jaxrs-analyzer-gradle-plugin",master,Gradle,,"jaxrs-analyzer-gradle-plugin",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.10,true
github.com,"grimmjo/jaxrs-analyzer-gradle-plugin",master,Gradle,,"jaxrs-analyzer-gradle-plugin",,org.jetbrains.kotlin,kotlin-reflect,1.8.10,true
github.com,"juulhobert/liquibase-validate",main,Gradle,,"juulhobert_liquibase-validate_main",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.6.0,true
github.com,"juulhobert/liquibase-validate",main,Gradle,,"juulhobert_liquibase-validate_main",,org.yaml,snakeyaml,1.29,true
github.com,"nebula-plugins/nebula-dependency-base-plugin",main,Gradle,,"nebula-dependency-base-plugin",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.0,true
github.com,"corneliudascalu/autoversion",master,Gradle,,"corneliudascalu_autoversion_master",,org.jetbrains.kotlin,kotlin-stdlib,1.5.31,true
github.com,"svok/kotlin-jar2npm-plugin",master,Gradle,,jar2npm-plugin,,org.jetbrains.kotlin,kotlin-gradle-plugin,1.4.0,true
github.com,"svok/kotlin-jar2npm-plugin",master,Gradle,,jar2npm-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.0,true
github.com,"svok/kotlin-jar2npm-plugin",master,Gradle,,jar2npm-plugin,,com.github.node-gradle,gradle-node-plugin,2.2.4,true
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,Gradle,,"rewrite-recipe-markdown-generator",,org.openrewrite,rewrite-core,8.4.0,true
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,Gradle,,"rewrite-recipe-markdown-generator",,"com.fasterxml.jackson.dataformat",jackson-dataformat-yaml,2.15.2,true
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,Gradle,,"rewrite-recipe-markdown-generator",,org.jetbrains.kotlin,kotlin-bom,1.7.20,true
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,Gradle,,"rewrite-recipe-markdown-generator",,info.picocli,picocli,4.7.4,true
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,Gradle,,"rewrite-recipe-markdown-generator",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.7.20,true
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,Gradle,,"rewrite-recipe-markdown-generator",,"com.fasterxml.jackson.module",jackson-module-kotlin,2.15.2,true
github.com,"openrewrite/rewrite-recipe-markdown-generator",main,Gradle,,"rewrite-recipe-markdown-generator",,"io.github.java-diff-utils",java-diff-utils,4.11,true
github.com,ekino/gradle-java-plugin,master,Gradle,,gradle-java-plugin,,"org.unbroken-dome.gradle-plugins",gradle-testsets-plugin,4.0.0,true
github.com,ekino/gradle-java-plugin,master,Gradle,,gradle-java-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.5.21,true
github.com,ekino/gradle-java-plugin,master,Gradle,,gradle-java-plugin,,org.jetbrains.kotlin,kotlin-reflect,1.5.21,true
github.com,"dimamura/assertj-generator-gradle-plugin",master,Gradle,,assertj-gradle-plugin,,org.assertj,"assertj-assertions-generator",2.2.1,true
github.com,"dimamura/assertj-generator-gradle-plugin",master,Gradle,,assertj-gradle-plugin,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.4.31,true
github.com,"JetBrains/teamcity-aws-sns-trigger-plugin",master,Gradle,,"teamcity-amazon-sns-trigger-plugin",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.7.10,true
github.com,"JetBrains/teamcity-aws-sns-trigger-plugin",master,Gradle,,"amazon-sns-trigger-server",,"org.jetbrains.teamcity.internal",server,2022.04,true
github.com,"JetBrains/teamcity-aws-sns-trigger-plugin",master,Gradle,,"amazon-sns-trigger-server",,org.jetbrains.teamcity,server-api,2022.04,true
github.com,"JetBrains/teamcity-aws-sns-trigger-plugin",master,Gradle,,"amazon-sns-trigger-server",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.7.10,true
github.com,"JetBrains/teamcity-aws-sns-trigger-plugin",master,Gradle,,"amazon-sns-trigger-server",,org.jetbrains.teamcity,server-web-api,2022.04,true
github.com,"SgtSilvio/gradle-proguard",master,Gradle,,gradle-proguard,,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.8.20,true
github.com,"SgtSilvio/gradle-proguard",master,Gradle,,gradle-proguard,,org.jetbrains.kotlin,kotlin-reflect,1.8.20,true
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,Gradle,,"MrRogerHuang_GradleProjectInfoPlugin_master",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.3.72,true
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,Gradle,,example,,org.jetbrains.kotlin,kotlin-stdlib,1.3.72,true
github.com,"MrRogerHuang/GradleProjectInfoPlugin",master,Gradle,,example,,"gradle.plugin.com.github.MrRogerHuang.GradleProjectInfo",GradleProjectInfoPlugin,1.1,true
github.com,"detekt/detekt-compiler-plugin",main,Gradle,,"detekt-compiler-plugin-composite-build",,org.jetbrains.kotlin,kotlin-stdlib-jdk8,1.7.0,true
github.com,"ebs-integrator/localize-with-spreadsheet-gradle",main,Gradle,,localizations-kt,,org.jetbrains.kotlin,kotlin-stdlib,1.5.31,true
github.com,SexyTeam/EsBuildGradle,main,Gradle,,EsBuildGradle,,org.jetbrains.kotlin,kotlin-stdlib,1.5.31,true
github.com,SexyTeam/EsBuildGradle,main,Gradle,,EsBuildGradle,,org.jetbrains.kotlin,kotlin-gradle-plugin,1.5.31,true
github.com,lexica/lexica,master,Gradle,,api-generator,,lexica_lexica.libraries,trie,unspecified,true
github.com,lexica/lexica,master,Gradle,,api-generator,,org.jetbrains.kotlin,kotlin-stdlib-jdk7,1.4.30,true
github.com,lexica/lexica,master,Gradle,,api-generator,,lexica_lexica.libraries,liblexica,unspecified,true
github.com,lexica/lexica,master,Gradle,,api-generator,,org.jetbrains.kotlinx,"kotlinx-serialization-json",1.2.2,true
